Fecha,Emisora,Serie,Precio
20170427,ACTIMED,F-1,4.507781
20170427,ACTIMED,F-2,4.698835
20170427,ACTIMED,F-3,4.743754
20170427,ACTIMED,FF,4.861517
20170427,ACTIMED,M-1,4.336824
20170427,ACTIMED,M-2,4.567259
20170427,ACTIMED,M-3,4.627029
20170427,ACTIREN,A,9.287037
20170427,ACTIREN,B-1,7.270918
20170427,ACTIREN,B-2,7.56726
20170427,ACTIREN,B-3,7.769088
20170427,ACTIREN,E,8.472085
20170427,ACTIREN,F-1,7.841264
20170427,ACTIREN,F-2,7.920379
20170427,ACTIREN,F-3,8.106711
20170427,ACTIREN,FF,9.352036
20170427,ACTIREN,M-1,7.883573
20170427,ACTIREN,M-2,7.942577
20170427,ACTIREN,M-3,7.992512
20170427,ALTERNA,A,4.085246
20170427,ALTERNA,B-1,3.137741
20170427,ALTERNA,B-2,3.40459
20170427,ALTERNA,B-3,3.649318
20170427,ALTERNA,D,3.678706
20170427,ALTERNA,E,3.723513
20170427,ALTERNA,F-1,3.665791
20170427,ALTERNA,FF,4.100349
20170427,ALTERNA,M-1,3.327729
20170427,ALTERNA,M-2,3.511516
20170427,ALTERNA,M-3,3.698247
20170427,ACTI500,A,4.535133
20170427,ACTI500,B1,3.404373
20170427,ACTI500,B2,3.696322
20170427,ACTI500,B3,3.835658
20170427,ACTI500,D,4.343064
20170427,ACTINEM,A,189.03925
20170427,ACTINEM,B,166.593138
20170427,ACTINEM,FF,189.039231
20170427,ACTINMO,A,44.997371
20170427,ACTINMO,B,39.572271
20170427,ACTINMO,D,39.859077
20170427,ACTINMO,FF,44.997365
20170427,ACTIUS,A,3.056852
20170427,ACTIUS,B,2.684743
20170427,ACTIVAR,A,101.626615
20170427,ACTIVAR,B,89.254287
20170427,MAYA,A,42.976542
20170427,MAYA,B1,32.963815
20170427,MAYA,B2,34.477504
20170427,MAYA,B3,36.063007
20170427,MAYA,D,35.330866
20170427,MAYA,FF,42.976534
20170428,ACTICOB,A,25.836931
20170428,ACTICOB,B-1,23.834196
20170428,ACTICOB,B-2,24.383625
20170428,ACTICOB,B-3,24.984702
20170428,ACTICOB,E,26.148012
20170428,ACTICOB,F-1,25.023202
20170428,ACTICOB,F-2,25.284053
20170428,ACTICOB,F-3,25.512974
20170428,ACTICOB,FF,25.854051
20170428,ACTICOB,M-1,24.318985
20170428,ACTICOB,M-2,24.745715
20170428,ACTICOB,M-3,25.049804
20170428,ACTIGOB,A,4.655265
20170428,ACTIGOB,B-1,3.853811
20170428,ACTIGOB,B-2,4.042209
20170428,ACTIGOB,B-3,4.140912
20170428,ACTIGOB,E,4.683188
20170428,ACTIGOB,F-1,4.255658
20170428,ACTIGOB,FF,4.655261
20170428,ACTIGOB,G,4.653889
20170428,ACTIGOB,GE,4.818923
20170428,ACTIGOB,M-1,4.259073
20170428,ACTIGOB,M-2,4.321904
20170428,ACTIGOB,M-3,4.385699
20170428,ACTIMED,A,4.865085
20170428,ACTIMED,B-1,4.155374
20170428,ACTIMED,B-2,4.500887
20170428,ACTIMED,B-3,4.618747
20170428,ACTIMED,D,4.605015
20170428,ACTIMED,E,4.865298
20170428,ACTIMED,F-1,4.50882
20170428,ACTIMED,F-2,4.700001
20170428,ACTIMED,F-3,4.744947
20170428,ACTIMED,FF,4.862832
20170428,ACTIMED,M-1,4.337786
20170428,ACTIMED,M-2,4.568356
20170428,ACTIMED,M-3,4.628156
20170428,ACTIREN,A,9.289308
20170428,ACTIREN,B-1,7.272021
20170428,ACTIREN,B-2,7.568425
20170428,ACTIREN,B-3,7.770301
20170428,ACTIREN,E,8.473518
20170428,ACTIREN,F-1,7.842555
20170428,ACTIREN,F-2,7.921697
20170428,ACTIREN,F-3,8.108072
20170428,ACTIREN,FF,9.354324
20170428,ACTIREN,M-1,7.884793
20170428,ACTIREN,M-2,7.943832
20170428,ACTIREN,M-3,7.993788
20170428,ALTERNA,A,4.08668
20170428,ALTERNA,B-1,3.13862
20170428,ALTERNA,B-2,3.405603
20170428,ALTERNA,B-3,3.650465
20170428,ALTERNA,D,3.679875
20170428,ALTERNA,E,3.724696
20170428,ALTERNA,F-1,3.66687
20170428,ALTERNA,FF,4.101789
20170428,ALTERNA,M-1,3.328675
20170428,ALTERNA,M-2,3.512573
20170428,ALTERNA,M-3,3.699423
20170428,ACTI500,A,4.494589
20170428,ACTI500,B1,3.37367
20170428,ACTI500,B2,3.663062
20170428,ACTI500,B3,3.801186
20170428,ACTI500,D,4.304007
20170428,ACTINEM,A,186.900258
20170428,ACTINEM,B,164.695034
20170428,ACTINEM,FF,186.90024
20170428,ACTINMO,A,44.953202
20170428,ACTINMO,B,39.530098
20170428,ACTINMO,D,39.816788
20170428,ACTINMO,FF,44.953196
20170428,ACTIUS,A,3.031384
20170428,ACTIUS,B,2.662249
20170428,ACTIVAR,A,101.398415
20170428,ACTIVAR,B,89.049616
20170502,ACTICOB,A,25.656438
20170502,ACTICOB,B-1,23.664863
20170502,ACTICOB,B-2,24.210733
20170502,ACTICOB,B-3,24.807902
20170502,ACTICOB,E,25.964638
20170502,ACTICOB,F-1,24.846958
20170502,ACTICOB,F-2,25.106293
20170502,ACTICOB,F-3,25.333928
20170502,ACTICOB,FF,25.673439
20170502,ACTICOB,M-1,24.14656
20170502,ACTICOB,M-2,24.570604
20170502,ACTICOB,M-3,24.872876
20170502,ACTIGOB,A,4.658395
20170502,ACTIGOB,B-1,3.855568
20170502,ACTIGOB,B-2,4.044117
20170502,ACTIGOB,B-3,4.142927
20170502,ACTIGOB,E,4.686152
20170502,ACTIGOB,F-1,4.25792
20170502,ACTIGOB,FF,4.658391
20170502,ACTIGOB,G,4.65684
20170502,ACTIGOB,GE,4.82228
20170502,ACTIGOB,M-1,4.26137
20170502,ACTIGOB,M-2,4.324295
20170502,ACTIGOB,M-3,4.388185
20170502,ACTIMED,A,4.868808
20170502,ACTIMED,B-1,4.157682
20170502,ACTIMED,B-2,4.503726
20170502,ACTIMED,B-3,4.621727
20170502,ACTIMED,D,4.608043
20170502,ACTIMED,E,4.86874
20170502,ACTIMED,F-1,4.511551
20170502,ACTIMED,F-2,4.703181
20170502,ACTIMED,F-3,4.748218
20170502,ACTIMED,FF,4.866553
20170502,ACTIMED,M-1,4.340263
20170502,ACTIMED,M-2,4.5713
20170502,ACTIMED,M-3,4.631201
20170502,ACTIREN,A,9.296047
20170502,ACTIREN,B-1,7.274597
20170502,ACTIREN,B-2,7.571175
20170502,ACTIREN,B-3,7.773187
20170502,ACTIREN,E,8.477107
20170502,ACTIREN,F-1,7.845741
20170502,ACTIREN,F-2,7.924966
20170502,ACTIREN,F-3,8.111474
20170502,ACTIREN,FF,9.361114
20170502,ACTIREN,M-1,7.887678
20170502,ACTIREN,M-2,7.946844
20170502,ACTIREN,M-3,7.996873
20170502,ALTERNA,A,4.089963
20170502,ALTERNA,B-1,3.140248
20170502,ALTERNA,B-2,3.407606
20170502,ALTERNA,B-3,3.652862
20170502,ALTERNA,D,3.68234
20170502,ALTERNA,E,3.727189
20170502,ALTERNA,F-1,3.66898
20170502,ALTERNA,FF,4.105085
20170502,ALTERNA,M-1,3.330459
20170502,ALTERNA,M-2,3.514692
20170502,ALTERNA,M-3,3.701902
20170502,ACTI500,A,4.448231
20170502,ACTI500,B1,3.337812
20170502,ACTI500,B2,3.624427
20170502,ACTI500,B3,3.761263
20170502,ACTI500,D,4.258705
20170502,ACTINEM,A,186.381199
20170502,ACTINEM,B,164.185427
20170502,ACTINEM,FF,186.381182
20170502,ACTINMO,A,45.260005
20170502,ACTINMO,B,39.786475
20170502,ACTINMO,D,40.07579
20170502,ACTINMO,FF,45.259999
20170502,ACTIUS,A,3.008329
20170502,ACTIUS,B,2.641498
20170502,ACTIVAR,A,101.033147
20170502,ACTIVAR,B,88.711888
20170502,MAYA,A,43.054927
20170502,MAYA,B1,33.01051
20170502,MAYA,B2,34.526628
20170502,MAYA,B3,36.114685
20170502,MAYA,D,35.381772
20170502,MAYA,FF,43.054919
20170503,ACTICOB,A,25.495353
20170503,ACTICOB,B-1,23.51558
20170503,ACTICOB,B-2,24.058092
20170503,ACTICOB,B-3,24.651584
20170503,ACTICOB,E,25.801443
20170503,ACTICOB,F-1,24.690607
20170503,ACTICOB,F-2,24.948389
20170503,ACTICOB,F-3,25.174673
20170503,ACTICOB,FF,25.512249
20170503,ACTICOB,M-1,23.994323
20170503,ACTICOB,M-2,24.415778
20170503,ACTICOB,M-3,24.716229
20170503,ACTIGOB,A,4.659219
20170503,ACTIGOB,B-1,3.856041
20170503,ACTIGOB,B-2,4.04463
20170503,ACTIGOB,B-3,4.143467
20170503,ACTIGOB,E,4.686935
20170503,ACTIGOB,F-1,4.258525
20170503,ACTIGOB,FF,4.659215
20170503,ACTIGOB,G,4.65762
20170503,ACTIGOB,GE,4.823162
20170503,ACTIGOB,M-1,4.261983
20170503,ACTIGOB,M-2,4.324931
20170503,ACTIGOB,M-3,4.388846
20170503,ACTIMED,A,4.869692
20170503,ACTIMED,B-1,4.158219
20170503,ACTIMED,B-2,4.504392
20170503,ACTIMED,B-3,4.622427
20170503,ACTIMED,D,4.608755
20170503,ACTIMED,E,4.869553
20170503,ACTIMED,F-1,4.51219
20170503,ACTIMED,F-2,4.70393
20170503,ACTIMED,F-3,4.74899
20170503,ACTIMED,FF,4.867436
20170503,ACTIMED,M-1,4.340841
20170503,ACTIMED,M-2,4.571992
20170503,ACTIMED,M-3,4.631918
20170503,ACTIREN,A,9.297518
20170503,ACTIREN,B-1,7.275073
20170503,ACTIREN,B-2,7.571688
20170503,ACTIREN,B-3,7.773729
20170503,ACTIREN,E,8.477809
20170503,ACTIREN,F-1,7.846357
20170503,ACTIREN,F-2,7.925601
20170503,ACTIREN,F-3,8.112138
20170503,ACTIREN,FF,9.362596
20170503,ACTIREN,M-1,7.888218
20170503,ACTIREN,M-2,7.947414
20170503,ACTIREN,M-3,7.99746
20170503,ALTERNA,A,4.090507
20170503,ALTERNA,B-1,3.140443
20170503,ALTERNA,B-2,3.407877
20170503,ALTERNA,B-3,3.653214
20170503,ALTERNA,D,3.682707
20170503,ALTERNA,E,3.727561
20170503,ALTERNA,F-1,3.66926
20170503,ALTERNA,FF,4.105631
20170503,ALTERNA,M-1,3.33068
20170503,ALTERNA,M-2,3.514984
20170503,ALTERNA,M-3,3.702271
20170503,ACTI500,A,4.442739
20170503,ACTI500,B1,3.333426
20170503,ACTI500,B2,3.61974
20170503,ACTI500,B3,3.75644
20170503,ACTI500,D,4.25322
20170503,ACTINEM,A,189.555835
20170503,ACTINEM,B,166.968733
20170503,ACTINEM,FF,189.555818
20170503,ACTINMO,A,45.560521
20170503,ACTINMO,B,40.047273
20170503,ACTINMO,D,40.338677
20170503,ACTINMO,FF,45.560514
20170503,ACTIUS,A,3.012126
20170503,ACTIUS,B,2.644705
20170503,ACTIVAR,A,101.792842
20170503,ACTIVAR,B,89.374669
20170503,MAYA,A,43.309014
20170503,MAYA,B1,33.20262
20170503,MAYA,B2,34.727618
20170503,MAYA,B3,36.32498
20170503,MAYA,D,35.587855
20170503,MAYA,FF,43.309007
20170504,ACTI500,A,4.442739
20170504,ACTI500,B1,3.333162
20170504,ACTI500,B2,3.619527
20170504,ACTI500,B3,3.756261
20170504,ACTI500,D,4.252993
20170504,ACTINEM,A,188.255158
20170504,ACTINEM,B,165.809858
20170504,ACTINEM,FF,188.255141
20170504,ACTINMO,A,45.476321
20170504,ACTINMO,B,39.969895
20170504,ACTINMO,D,40.260927
20170504,ACTINMO,FF,45.476315
20170504,ACTIUS,A,3.018455
20170504,ACTIUS,B,2.650136
20170504,ACTIVAR,A,100.797156
20170504,ACTIVAR,B,88.496226
20170504,MAYA,A,42.981958
20170504,MAYA,B1,32.949206
20170504,MAYA,B2,34.462621
20170504,MAYA,B3,36.047852
20170504,MAYA,D,35.316406
20170504,MAYA,FF,42.981951
20170505,ACTICOB,A,25.846136
20170505,ACTICOB,B-1,23.837686
20170505,ACTICOB,B-2,24.387806
20170505,ACTICOB,B-3,24.989614
20170505,ACTICOB,E,26.156235
20170505,ACTICOB,F-1,25.0297
20170505,ACTICOB,F-2,25.291184
20170505,ACTICOB,F-3,25.520741
20170505,ACTICOB,FF,25.863265
20170505,ACTICOB,M-1,24.323316
20170505,ACTICOB,M-2,24.75072
20170505,ACTICOB,M-3,25.055463
20170505,ACTIGOB,A,4.660382
20170505,ACTIGOB,B-1,3.856586
20170505,ACTIGOB,B-2,4.045235
20170505,ACTIGOB,B-3,4.144116
20170505,ACTIGOB,E,4.688013
20170505,ACTIGOB,F-1,4.259296
20170505,ACTIGOB,FF,4.660378
20170505,ACTIGOB,G,4.658693
20170505,ACTIGOB,GE,4.824424
20170505,ACTIGOB,M-1,4.262763
20170505,ACTIGOB,M-2,4.325752
20170505,ACTIGOB,M-3,4.389709
20170505,ACTIMED,A,4.871776
20170505,ACTIMED,B-1,4.159562
20170505,ACTIMED,B-2,4.506016
20170505,ACTIMED,B-3,4.624127
20170505,ACTIMED,D,4.610479
20170505,ACTIMED,E,4.871496
20170505,ACTIMED,F-1,4.513737
20170505,ACTIMED,F-2,4.70571
20170505,ACTIMED,F-3,4.750817
20170505,ACTIMED,FF,4.869519
20170505,ACTIMED,M-1,4.342276
20170505,ACTIMED,M-2,4.573671
20170505,ACTIMED,M-3,4.633651
20170505,ACTIREN,A,9.300232
20170505,ACTIREN,B-1,7.275847
20170505,ACTIREN,B-2,7.572528
20170505,ACTIREN,B-3,7.774623
20170505,ACTIREN,E,8.479006
20170505,ACTIREN,F-1,7.847396
20170505,ACTIREN,F-2,7.926676
20170505,ACTIREN,F-3,8.113265
20170505,ACTIREN,FF,9.365332
20170505,ACTIREN,M-1,7.889103
20170505,ACTIREN,M-2,7.948359
20170505,ACTIREN,M-3,7.998437
20170505,ALTERNA,A,4.091885
20170505,ALTERNA,B-1,3.141054
20170505,ALTERNA,B-2,3.408659
20170505,ALTERNA,B-3,3.654177
20170505,ALTERNA,D,3.683702
20170505,ALTERNA,E,3.728567
20170505,ALTERNA,F-1,3.670078
20170505,ALTERNA,FF,4.107015
20170505,ALTERNA,M-1,3.331356
20170505,ALTERNA,M-2,3.515816
20170505,ALTERNA,M-3,3.703272
20170512,ACTIREN,FF,9.377055
20170512,ACTIREN,M-1,7.894008
20170512,ACTIREN,M-2,7.953483
20170512,ACTIREN,M-3,8.003689
20170512,ALTERNA,A,4.098236
20170512,ALTERNA,B-1,3.144365
20170512,ALTERNA,B-2,3.412665
20170512,ALTERNA,B-3,3.658909
20170512,ALTERNA,D,3.688557
20170512,ALTERNA,E,3.733479
20170512,ALTERNA,F-1,3.674311
20170512,ALTERNA,FF,4.11339
20170512,ALTERNA,M-1,3.334966
20170512,ALTERNA,M-2,3.52004
20170512,ALTERNA,M-3,3.708155
20170512,ACTI500,A,4.472608
20170512,ACTI500,B1,3.353438
20170512,ACTI500,B2,3.642148
20170512,ACTI500,B3,3.780072
20170512,ACTI500,D,4.279757
20170512,ACTINEM,A,192.816743
20170512,ACTINEM,B,169.719571
20170512,ACTINEM,FF,192.816726
20170512,ACTINMO,A,46.505128
20170512,ACTINMO,B,40.842271
20170512,ACTINMO,D,41.141484
20170512,ACTINMO,FF,46.505121
20170512,ACTIUS,A,3.024974
20170512,ACTIUS,B,2.654846
20170512,ACTIVAR,A,101.78114
20170512,ACTIVAR,B,89.326003
20170512,MAYA,A,43.18749
20170512,MAYA,B1,33.085263
20170512,MAYA,B2,34.605375
20170512,MAYA,B3,36.197642
20170512,MAYA,D,35.463604
20170512,MAYA,FF,43.187483
20170518,ACTICOB,A,25.372756
20170518,ACTICOB,B-1,23.392007
20170518,ACTICOB,B-2,23.932948
20170518,ACTICOB,B-3,24.524657
20170518,ACTICOB,E,25.674744
20170518,ACTICOB,F-1,24.566493
20170518,ACTICOB,F-2,24.824168
20170518,ACTICOB,F-3,25.050524
20170518,ACTICOB,FF,25.389573
20170518,ACTICOB,M-1,23.869484
20170518,ACTICOB,M-2,24.290008
20170518,ACTICOB,M-3,24.590157
20170518,ACTIGOB,A,4.671157
20170518,ACTIGOB,B-1,3.862785
20170518,ACTIGOB,B-2,4.05195
20170518,ACTIGOB,B-3,4.151191
20170518,ACTIGOB,E,4.69825
20170518,ACTIGOB,F-1,4.267204
20170518,ACTIGOB,FF,4.671153
20170518,ACTIGOB,G,4.668885
20170518,ACTIGOB,GE,4.835958
20170518,ACTIGOB,M-1,4.270773
20170518,ACTIGOB,M-2,4.334074
20170518,ACTIGOB,M-3,4.39835
20170518,ACTIMED,A,4.884509
20170518,ACTIMED,B-1,4.167592
20170518,ACTIMED,B-2,4.515819
20170518,ACTIMED,B-3,4.634403
20170518,ACTIMED,D,4.620913
20170518,ACTIMED,E,4.883313
20170518,ACTIMED,F-1,4.523177
20170518,ACTIMED,F-2,4.716636
20170518,ACTIMED,FF,4.882246
20170518,ACTIMED,M-1,4.35088
20170518,ACTIMED,M-2,4.583825
20170518,ACTIMED,M-3,4.644142
20170518,ACTIREN,A,9.322668
20170518,ACTIREN,B-1,7.284607
20170518,ACTIREN,B-2,7.581868
20170518,ACTIREN,B-3,7.784417
20170518,ACTIREN,E,8.491132
20170518,ACTIREN,F-1,7.858176
20170518,ACTIREN,F-2,7.937733
20170518,ACTIREN,F-3,8.124758
20170518,ACTIREN,FF,9.387935
20170518,ACTIREN,M-1,7.898903
20170518,ACTIREN,M-2,7.958573
20170518,ACTIREN,M-3,8.008892
20170518,ALTERNA,A,4.100315
20170518,ALTERNA,B-1,3.14462
20170518,ALTERNA,B-2,3.413297
20170518,ALTERNA,B-3,3.65996
20170518,ALTERNA,D,3.68969
20170518,ALTERNA,E,3.734623
20170518,ALTERNA,F-1,3.674918
20170518,ALTERNA,FF,4.115478
20170518,ALTERNA,M-1,3.335321
20170518,ALTERNA,M-2,3.52077
20170518,ALTERNA,M-3,3.709296
20170518,ACTI500,A,4.363182
20170518,ACTI500,B1,3.269834
20170518,ACTI500,B2,3.551786
20170518,ACTI500,B3,3.686535
20170518,ACTI500,D,4.173712
20170518,ACTINEM,A,191.527964
20170518,ACTINEM,B,168.504786
20170518,ACTINEM,FF,191.527945
20170518,ACTINMO,A,46.465585
20170518,ACTINMO,B,40.78513
20170518,ACTINMO,D,41.085208
20170518,ACTINMO,FF,46.465578
20170518,ACTIUS,A,2.940955
20170518,ACTIUS,B,2.580369
20170518,ACTIVAR,A,100.172564
20170518,ACTIVAR,B,87.889092
20170518,MAYA,A,42.786253
20170518,MAYA,B1,32.76193
20170518,MAYA,B2,34.267517
20170518,MAYA,B3,35.844583
20170518,MAYA,D,35.118037
20170518,MAYA,FF,42.786247
20170529,ACTICOB,A,25.100612
20170529,ACTICOB,B-1,23.133502
20170529,ACTICOB,B-2,23.669389
20170529,ACTICOB,B-3,24.255533
20170529,ACTICOB,E,25.39737
20170529,ACTICOB,F-1,24.299042
20170529,ACTICOB,F-2,24.554773
20170529,ACTICOB,F-3,24.779543
20170529,ACTICOB,FF,25.117252
20170529,ACTICOB,M-1,23.606613
20170529,ACTICOB,M-2,24.023419
20170529,ACTICOB,M-3,24.321175
20170529,ACTIGOB,A,4.678068
20170529,ACTIGOB,B-1,3.866198
20170529,ACTIGOB,B-2,4.055712
20170529,ACTIGOB,B-3,4.155209
20170529,ACTIGOB,E,4.704691
20170529,ACTIGOB,F-1,4.271877
20170529,ACTIGOB,FF,4.678064
20170529,ACTIGOB,GE,4.843434
20170529,ACTIGOB,M-1,4.275528
20170529,ACTIGOB,M-2,4.339063
20170529,ACTIGOB,M-3,4.403578
20170529,ACTIMED,A,4.893418
20170529,ACTIMED,B-1,4.172786
20170529,ACTIMED,B-2,4.522383
20170529,ACTIMED,B-3,4.641322
20170529,ACTIMED,D,4.627972
20170529,ACTIMED,E,4.891434
20170529,ACTIMED,F-1,4.529391
20170529,ACTIMED,F-2,4.724036
20170529,ACTIMED,FF,4.89115
20170529,ACTIMED,M-1,4.35649
20170529,ACTIMED,M-2,4.59066
20170529,ACTIMED,M-3,4.65124
20170529,ACTIREN,A,9.337607
20170529,ACTIREN,B-1,7.288838
20170529,ACTIREN,B-2,7.586461
20170529,ACTIREN,B-3,7.789306
20170529,ACTIREN,E,8.497679
20170529,ACTIREN,F-1,7.863825
20170529,ACTIREN,F-2,7.943582
20170529,ACTIREN,F-3,8.130897
20170529,ACTIREN,FF,9.402989
20170529,ACTIREN,M-1,7.903746
20170529,ACTIREN,M-2,7.963742
20170529,ACTIREN,M-3,8.014242
20170529,ALTERNA,A,4.107145
20170529,ALTERNA,B-1,3.147396
20170529,ALTERNA,B-2,3.416963
20170529,ALTERNA,B-3,3.664578
20170529,ALTERNA,D,3.69448
20170529,ALTERNA,E,3.739466
20170529,ALTERNA,F-1,3.678726
20170529,ALTERNA,FF,4.122336
20170529,ALTERNA,M-1,3.338421
20170529,ALTERNA,M-2,3.524694
20170529,ALTERNA,M-3,3.714114
20170529,ACTI500,A,4.42013
20170529,ACTI500,B1,3.309618
20170529,ACTI500,B2,3.595818
20170529,ACTI500,B3,3.732694
20170529,ACTI500,D,4.225705
20170529,ACTINEM,A,179.207138
20170529,ACTINEM,B,157.52716
20170529,ACTINEM,FF,179.20712
20170529,ACTINMO,A,46.908525
20170529,ACTINMO,B,41.134664
20170529,ACTINMO,D,41.439555
20170529,ACTINMO,FF,46.908518
20170529,ACTIUS,A,2.995509
20170529,ACTIUS,B,2.626856
20170529,ACTIVAR,A,102.167845
20170529,ACTIVAR,B,89.592647
20170602,ALTERNA,A,4.110566
20170602,ALTERNA,B-1,3.149122
20170602,ALTERNA,B-2,3.419074
20170602,ALTERNA,B-3,3.667092
20170602,ALTERNA,D,3.697063
20170602,ALTERNA,E,3.742079
20170602,ALTERNA,F-1,3.680948
20170602,ALTERNA,FF,4.12577
20170602,ALTERNA,M-1,3.340309
20170602,ALTERNA,M-2,3.526924
20170602,ALTERNA,M-3,3.716713
20170602,ACTI500,A,4.477809
20170602,ACTI500,B1,3.351741
20170602,ACTI500,B2,3.641884
20170602,ACTI500,B3,3.780682
20170602,ACTI500,D,4.279933
20170602,ACTINEM,A,177.962207
20170602,ACTINEM,B,156.383091
20170602,ACTINEM,FF,177.962191
20170602,ACTINMO,A,46.435009
20170602,ACTINMO,B,40.705709
20170602,ACTINMO,D,41.008203
20170602,ACTINMO,FF,46.435002
20170602,ACTIUS,A,3.025915
20170602,ACTIUS,B,2.653015
20170602,ACTIVAR,A,101.019569
20170602,ACTIVAR,B,88.568792
20170602,MAYA,A,42.673759
20170602,MAYA,B1,32.636037
20170602,MAYA,B2,34.136663
20170602,MAYA,B3,35.708569
20170602,MAYA,D,34.985609
20170602,MAYA,FF,42.673755
20170607,ACTICOB,A,24.823773
20170607,ACTICOB,B-1,22.872248
20170607,ACTICOB,B-2,23.402818
20170607,ACTICOB,B-3,23.983117
20170607,ACTICOB,E,25.115093
20170607,ACTICOB,F-1,24.027384
20170607,ACTICOB,F-2,24.280953
20170607,ACTICOB,F-3,24.503919
20170607,ACTICOB,FF,24.840232
20170607,ACTICOB,M-1,23.340742
20170607,ACTICOB,M-2,23.753583
20170607,ACTICOB,M-3,24.048718
20170607,ACTIGOB,A,4.685449
20170607,ACTIGOB,B-1,3.870412
20170607,ACTIGOB,B-2,4.060281
20170607,ACTIGOB,B-3,4.160026
20170607,ACTIGOB,E,4.711694
20170607,ACTIGOB,F-1,4.277276
20170607,ACTIGOB,FF,4.685445
20170607,ACTIGOB,GE,4.851338
20170607,ACTIGOB,M-1,4.280993
20170607,ACTIGOB,M-2,4.344743
20170607,ACTIGOB,M-3,4.409479
20170607,ACTIMED,A,4.901736
20170607,ACTIMED,B-1,4.177906
20170607,ACTIMED,B-2,4.528699
20170607,ACTIMED,B-3,4.647954
20170607,ACTIMED,D,4.634716
20170607,ACTIMED,E,4.899105
20170607,ACTIMED,F-1,4.535402
20170607,ACTIMED,F-2,4.731061
20170607,ACTIMED,FF,4.899463
20170607,ACTIMED,M-1,4.361989
20170607,ACTIMED,M-2,4.597213
20170607,ACTIMED,M-3,4.658021
20170607,ACTIREN,A,9.353438
20170607,ACTIREN,B-1,7.295102
20170607,ACTIREN,B-2,7.593136
20170607,ACTIREN,B-3,7.796301
20170607,ACTIREN,E,8.506297
20170607,ACTIREN,F-1,7.871449
20170607,ACTIREN,F-2,7.951401
20170607,ACTIREN,F-3,8.139023
20170607,ACTIREN,FF,9.418939
20170607,ACTIREN,M-1,7.910747
20170607,ACTIREN,M-2,7.971032
20170607,ACTIREN,M-3,8.021701
20170607,ALTERNA,A,4.115361
20170607,ALTERNA,B-1,3.151696
20170607,ALTERNA,B-2,3.422165
20170607,ALTERNA,B-3,3.67072
20170607,ALTERNA,D,3.700759
20170607,ALTERNA,E,3.745815
20170607,ALTERNA,F-1,3.684183
20170607,ALTERNA,FF,4.130584
20170607,ALTERNA,M-1,3.343088
20170607,ALTERNA,M-2,3.530156
20170607,ALTERNA,M-3,3.72043
20170607,ACTI500,A,4.397699
20170607,ACTI500,B1,3.290469
20170607,ACTI500,B2,3.575677
20170607,ACTI500,B3,3.712158
20170607,ACTI500,D,4.20224
20170607,ACTINEM,A,176.006244
20170607,ACTINEM,B,154.602822
20170607,ACTINEM,FF,176.006228
20170607,ACTINMO,A,46.620378
20170607,ACTINMO,B,40.850992
20170607,ACTINMO,D,41.155547
20170607,ACTINMO,FF,46.620372
20170607,ACTIUS,A,2.977328
20170607,ACTIUS,B,2.609792
20170607,ACTIVAR,A,101.260821
20170607,ACTIVAR,B,88.75912
20170613,ACTICOB,A,24.665451
20170613,ACTICOB,B-1,22.722322
20170613,ACTICOB,B-2,23.249902
20170613,ACTICOB,B-3,23.826911
20170613,ACTICOB,E,24.953499
20170613,ACTICOB,F-1,23.871722
20170613,ACTICOB,F-2,24.12411
20170613,ACTICOB,F-3,24.346101
20170613,ACTICOB,FF,24.681805
20170613,ACTICOB,M-1,23.188226
20170613,ACTICOB,M-2,23.598853
20170613,ACTICOB,M-3,23.892545
20170613,ACTIGOB,A,4.690398
20170613,ACTIGOB,B-1,3.873242
20170613,ACTIGOB,B-2,4.063348
20170613,ACTIGOB,B-3,4.163259
20170613,ACTIGOB,E,4.716388
20170613,ACTIGOB,F-1,4.280897
20170613,ACTIGOB,FF,4.690394
20170613,ACTIGOB,GE,4.856634
20170613,ACTIGOB,M-1,4.284659
20170613,ACTIGOB,M-2,4.348553
20170613,ACTIGOB,M-3,4.413436
20170613,ACTIMED,A,4.906853
20170613,ACTIMED,B-1,4.180952
20170613,ACTIMED,B-2,4.532512
20170613,ACTIMED,B-3,4.651968
20170613,ACTIMED,D,4.638805
20170613,ACTIMED,E,4.903792
20170613,ACTIMED,F-1,4.539033
20170613,ACTIMED,F-2,4.735351
20170613,ACTIMED,FF,4.904578
20170613,ACTIMED,M-1,4.365271
20170613,ACTIMED,M-2,4.601178
20170613,ACTIMED,M-3,4.662133
20170613,ACTIREN,A,9.363711
20170613,ACTIREN,B-1,7.29905
20170613,ACTIREN,B-2,7.597348
20170613,ACTIREN,B-3,7.80072
20170613,ACTIREN,E,8.511776
20170613,ACTIREN,F-1,7.876273
20170613,ACTIREN,F-2,7.956351
20170613,ACTIREN,F-3,8.144174
20170613,ACTIREN,FF,9.429289
20170613,ACTIREN,M-1,7.915167
20170613,ACTIREN,M-2,7.975644
20170613,ACTIREN,M-3,8.026423
20170613,ALTERNA,A,4.120171
20170613,ALTERNA,B-1,3.154094
20170613,ALTERNA,B-2,3.425126
20170613,ALTERNA,B-3,3.674271
20170613,ALTERNA,D,3.704342
20170613,ALTERNA,E,3.749441
20170613,ALTERNA,F-1,3.687214
20170613,ALTERNA,FF,4.135413
20170613,ALTERNA,M-1,3.345653
20170613,ALTERNA,M-2,3.533221
