,CLAVE_CLIENTE,ACTICOB,ACTIMED,ACTIGOB,ACTIREN,ALTERNA,IMPULSA,ACTI500,MAYA,ACTVIDA
1446,90606930,,-1.5843335694068807,,,,,,,
1447,90607201,,,,,,,,0.30522249986585875,
1448,90607540,,-1.5843335694068807,,,,,,,
1449,90607557,,-1.5843335694068807,,,,,,,
1450,90607698,,-1.5843335694068807,,,,,,,
1451,90607805,,-1.5843335694068807,,,,,,,
1452,90607839,,,,,-21.602852282775395,,,,
1453,90607847,,-1.5843335694068807,,,,,,,
1454,90608589,,-1.5843335694068807,,,,,,,
1455,90608951,,-1.5843335694068807,,,,,,,
1456,90609819,,-1.5843335694068807,,,,,,,
1457,90609942,,-1.5843335694068807,,,,,,,
1458,90610452,,-1.5843335694068807,,,,,,,
1459,90610627,,-1.5843335694068807,,,,,,,
1460,90611005,,-1.5843335694068807,,,,,,,
1461,90611336,,-1.5843335694068807,,,,,,,
1462,90611450,,-1.5843335694068807,,,,,,,
1463,90611476,,-1.5843335694068807,,,,,,,
1464,90611955,0.002725455874530017,0.9958210557533769,,,,,,,
1465,90612680,,-1.5843335694068807,,,,,,,
1466,90612805,,-1.5843335694068807,,,,,,,
1467,90612904,,-1.5843335694068807,,,,,,,
1468,90612961,,-1.5843335694068807,,,,,,,
1469,90613092,,,,,-21.602852282775395,,,,
1470,90613159,,-1.5843335694068807,,,,,,,
1471,90613530,,-1.5843335694068807,,,,,,,
1472,90614074,0.027919415754631215,,,,0.9550521841912754,,,,
1473,90614140,,,,,-21.602852282775395,,,,
1474,90614306,,-1.5843335694068807,,,,,,,
1475,90614488,,-19.188692202325733,,20.18723871395364,,,,,
1476,90614546,,-1.5843335694068807,,,,,,,
1477,90614827,,-1.5843335694068807,,,,,,,
1478,90614983,,-1.5843335694068807,,,,,,,
1479,90615105,,-1.5843335694068807,,,,,,,
1480,90615899,,-1.5843335694068807,,,,,,,
1481,90616160,,-1.5843335694068807,,,,,,,
1482,90616178,,-1.5843335694068807,,,,,,,
1483,90616186,,-1.5843335694068807,,,,,,,
1484,90616426,,-1.5843335694068807,,,,,,,
1485,90616442,,-1.2983913555305242,,2.296937867158432,,,,,
1486,90616608,,-1.5843335694068807,,,,,,,
1487,90617614,,-1.5843335694068807,,,,,,,
1488,90617622,,,,,-21.602852282775395,,,,
1489,90618117,,-1.5843335694068807,,,,,,,
1490,90618554,,,,,0.9357240404316631,,,0.06282247119624366,
1491,90618653,,-1.5843335694068807,,,,,,,
1492,90619321,,-1.5843335694068807,,,,,,,
1493,90619560,,-1.5843335694068807,,,,,,,
1494,90619651,,-1.5843335694068807,,,,,,,
1495,90619743,,-1.5843335694068807,,,,,,,
1496,90620071,,,,,-21.602852282775395,,,,
1497,90620220,,-0.7878303279534871,,-4.142007698076647,,,,,
1498,90620469,,-1.5843335694068807,,,,,,,
1499,90621038,,-1.5843335694068807,,,,,,,
1500,90621053,,-1.5843335694068807,,,,,,,
1501,90621145,,,,,-21.602852282775395,,,,
1502,90621236,,-23.31616388983085,,,17.138171560028418,,,,
1503,90621483,,-1.5843335694068807,,,,,,,
1504,90621905,,-1.5843335694068807,,,,,,,
1505,90622853,,-1.5843335694068807,,,,,,,
1506,90623141,,-1.5843335694068807,,,,,,,
1507,90624206,,,,,-21.602852282775395,,,,
1508,90624933,,0.4740738157141724,,,,,,0.213219006724406,
1509,90625054,,1.5932633906810265,,0.5282421517431608,,,,,
1510,90625179,,2.312638763224051,,,-2.6770775230505253,,,,
1511,90625203,,-1.5843335694068807,,,,,,,
1512,90625351,,-1.5843335694068807,,,,,,,
1513,90625443,,-16.606971064575553,,,6.2832240253062075,,,,
1514,90625500,,,,,-21.602852282775395,,,,
1515,90625625,,-1.5843335694068807,,,,,,,
1516,90626060,,-1.5843335694068807,,,,,,,
1517,90626110,,,0.7799622625516011,,,,,,
1518,90626417,,-1.5843335694068807,,,,,,,
1519,90626607,,-1.5843335694068807,,,,,,,
1520,90626649,,,,,-21.602852282775395,,,,
1521,90626763,,-1.5843335694068807,,,,,,,
1522,90626862,,-1.5843335694068807,,,,,,,
1523,90626946,,-1.5843335694068807,,,,,,,
1524,90627274,,-1.5843335694068807,,,,,,,
1525,90627399,,-1.5843335694068807,,,,,,,
1526,90627670,,,,,-21.602852282775395,,,,
1527,90627688,,,0.7799622625516011,,,,,,
1528,90627696,,-1.5843335694068807,,,,,,,
1529,90628009,,,,,,,,0.30522249986585875,
1530,90628884,,-1.5843335694068807,,,,,,,
1531,90629577,,-1.5843335694068807,,,,,,,
1532,90629890,,-1.5843335694068807,,,,,,,
1533,90629940,,-1.5843335694068807,,,,,,,
1534,90629957,,-1.5843335694068807,,,,,,,
1535,90630070,,-1.5843335694068807,,,,,,,
1536,90630120,,-1.5843335694068807,,,,,,,
1537,90630542,,-1.5843335694068807,,,,,,,
1538,90630641,,-1.5843335694068807,,,,,,,
1539,90630724,,-1.5843335694068807,,,,,,,
1540,90630773,,-1.5843335694068807,,,,,,,
1541,90630930,,,,,,,,0.30522249986585875,
1542,90630971,,-1.5843335694068807,,,,,,,
1543,90631573,,-3.9968651897375267,,,-9.987078738884936,,,,
1544,90632068,,10.006732465349657,-11.191103883843926,,,,,,
1545,90632621,,-1.5843335694068807,,,,,,,
1546,90632985,,-1.5843335694068807,,,,,,,
1547,90633017,,,,,-21.602852282775395,,,,
1548,90633124,,-1.5843335694068807,,,,,,,
1549,90633264,,15.016345953433367,,-42.88289797104234,,,,,
1550,90633454,,-1.5843335694068807,,,,,,,
1551,90633603,,-1.5843335694068807,,,,,,,
1552,90633611,,-1.5843335694068807,,,,,,,
1553,90633850,,-1.5843335694068807,,,,,,,
1554,90635152,,-1.5843335694068807,,,,,,,
1555,90635301,,-1.5843335694068807,,,,,,,
1556,90635483,,-1.5843335694068807,,,,,,,
1557,90635525,,5.4984335370971955,,,-4.49988702546929,,,,
1558,90635657,,-1.5843335694068807,,,,,,,
1559,90635913,,-1.5843335694068807,,,,,,,
1560,90636481,,-0.14241736538042593,,1.1409638770083328,,,,,
1561,90636648,,-1.5843335694068807,,,,,,,
1562,90636663,,-1.5843335694068807,,,,,,,
1563,90636705,,,,,-21.602852282775395,,,,
1564,90636952,,-1.5843335694068807,,,,,,,
1565,90637075,,-1.5843335694068807,,,,,,,
1566,90637141,,,,,-21.602852282775395,,,,
1567,90637174,,,0.7799622625516011,,,,,,
1568,90637976,,,0.7799622625516011,,,,,,
1569,90637984,,,,,-21.602852282775395,,,,
1570,90638008,,,,,-21.602852282775395,,,,
1571,90638263,,-1.5843335694068807,,,,,,,
1572,90638628,,,,,-21.602852282775395,,,,
1573,90639113,,-1.5843335694068807,,,,,,,
1574,90639154,,-1.5843335694068807,,,,,,,
1575,90639717,,,,,-21.602852282775395,,,,
1576,90640020,,,0.7799622625516011,,,,,,
1577,90640293,,-1.5843335694068807,,,,,,,
1578,90640707,,-1.5843335694068807,,,,,,,
1579,90641044,,-1.5843335694068807,,,,,,,
1580,90641093,,-1.5843335694068807,,,,,,,
1581,90641200,,,,,-21.602852282775395,,,,
1582,90641283,,-1.5843335694068807,,,,,,,
1583,90641705,,-1.5843335694068807,,,,,,,
1584,90641770,,-1.5843335694068807,,,,,,,
1585,90641846,,-1.5843335694068807,,,,,,,
1586,90642190,,-1.5843335694068807,,,,,,,
1587,90642349,,-1.5843335694068807,,,,,,,
1588,90642448,,4.310763723107769,,,-31.382496830301065,,,,
1589,90642513,,-1.5843335694068807,,,,,,,
1590,90642943,,0.6924388758828643,,,,,,0.1190272752652937,
1591,90643255,,,,,-21.602852282775395,,,,
1592,90643446,,,,,-21.602852282775395,,,,
1593,90643669,,-1.5843335694068807,,,,,,,
1594,90643693,,1.1280936796779875,-3.5108098737549147,,-0.15124113298834185,,,,
1595,90643917,,-1.5843335694068807,,,,,,,
1596,90644006,,,,,,,,0.30522249986585875,
1597,90644204,,-1.5843335694068807,,,,,,,
1598,90644295,,,0.7799622625516011,,,,,,
1599,90644675,,-1.5843335694068807,,,,,,,
1600,90645680,,-1.5843335694068807,,,,,,,
1601,90645789,,,,,,,,0.30522249986585875,
1602,90645870,,-1.5843335694068807,,,,,,,
1603,90645946,,,,,0.8192386147890328,,,0.11104725024607665,
1604,90646456,,0.044387200575336294,,,-14.142643830449753,,,,
1605,90646498,,15.007350174683747,,5.496629707902846,-19.505433370958706,,,,
1606,90646829,,,,,-21.602852282775395,,,,
1607,90647017,,-1.5843335694068807,,,,,,,
1608,90647165,,,0.7799622625516011,,,,,,
1609,90647231,,-1.5843335694068807,,,,,,,
1610,90647348,,-1.5843335694068807,,,,,,,
1611,90647363,,-1.5843335694068807,,,,,,,
1612,90647843,,-1.5843335694068807,,,,,,,
1613,90647850,,-1.5843335694068807,,,,,,,
1614,90647967,,-1.5843335694068807,,,,,,,
1615,90648031,,-1.5843335694068807,,,,,,,
1616,90648106,,,0.7799622625516011,,,,,,
1617,90648361,,-1.5843335694068807,,,,,,,
1618,90648668,,9.413407566421528,,-18.461976681993743,,,,,
1619,90648882,,-5.027498026718573,,6.026044538346479,,,,,
1620,90649260,,-0.054688165002978906,,1.0532346766308853,,,,,
1621,90649385,,,,,,,,0.30522249986585875,
1622,90649658,,-1.5843335694068807,,,,,,,
1623,90650342,,-1.5843335694068807,,,,,,,
1624,90650854,,-1.5843335694068807,,,,,,,
1625,90651597,,,,,-21.602852282775395,,,,
1626,90651621,,-1.5843335694068807,,,,,,,
1627,90651746,,-1.5843335694068807,,,,,,,
1628,90651977,,-1.5843335694068807,,,,,,,
1629,90652074,,-0.23038088469765405,,,-2.0553813103376273,,,,
1630,90653064,,-1.5843335694068807,,,,,,,
1631,90653288,,-1.5843335694068807,,,,,,,
1632,90653585,,-1.5843335694068807,,,,,,,
1633,90653759,0.06347417786800302,10.265911269192472,,,,,,,
1634,90653981,,-1.5843335694068807,,,,,,,
1635,90654054,,-1.5843335694068807,,,,,,,
1636,90654393,,-1.5843335694068807,,,,,,,
1637,90654427,,-1.5843335694068807,,,,,,,
1638,90654666,,-6.869675653331054,,7.868222164958961,,,,,
1639,90655473,,,,,0.9238515862697332,,,0.07469492535817428,
1640,90655911,,-1.5843335694068807,,,,,,,
1641,90656604,,-1.5843335694068807,,,,,,,
1642,90657123,,-1.5843335694068807,,,,,,,
1643,90657263,,0.49266314204191897,0.5550512324349128,,,,,,
1644,90657610,,-16.213994058401404,17.212540570029315,,,,,,
1645,90657727,,2.3132445923062477,,,-13.638849147847797,,,,
1646,90657917,,-1.5843335694068807,,,,,,,
1647,90658444,,-1.5843335694068807,,,,,,,
1648,90658907,,-1.8166982096056863,,9.585865533211928,,,,,
1649,90659301,,-1.5843335694068807,,,,,,,
1650,90659376,,-7.05258771986442,,-44.788675166830274,,,,,
1651,90659517,,-1.5843335694068807,,,,,,,
1652,90660168,,-1.5843335694068807,,,,,,,
1653,90660564,,-1.5843335694068807,,,,,,,
1654,90660903,,-10.431574493041264,,3.88230261167341,,,,,
1655,90660937,,-1.5843335694068807,,,,,,,
1656,90661406,,-1.5843335694068807,,,,,,,
1657,90661687,,-1.5843335694068807,,,,,,,
1658,90661893,,-1.5843335694068807,,,,,,,
1659,90662099,,0.9407376741374915,-0.19463872697057738,,,,,,
1660,90662339,,-1.5843335694068807,,,,,,,
1661,90662891,,-1.5843335694068807,,,,,,,
1662,90662941,,-1.5843335694068807,,,,,,,
1663,90663063,,-1.5843335694068807,,,,,,,
1664,90663196,,-1.5843335694068807,,,,,,,
1665,90664459,,-1.5843335694068807,,,,,,,
1666,90664632,,-1.5843335694068807,,,,,,,
1667,90665100,,-1.5843335694068807,,,,,,,
1668,90665431,,-1.5843335694068807,,,,,,,
1669,90666306,,11.84537072177213,-5.4881370416975335,,-5.358687168446686,,,,
1670,90666314,,,,,-21.602852282775395,,,,
1671,90666942,,-1.5843335694068807,,,,,,,
1672,90667767,,,,,-21.602852282775395,,,,
1673,90668211,,-1.5843335694068807,,,,,,,
1674,90668377,,-1.5843335694068807,,,,,,,
1675,90668419,,-1.5843335694068807,,,,,,,
1676,90668435,,-1.5843335694068807,,,,,,,
1677,90669078,,-1.5843335694068807,,,,,,,
1678,90669391,,,,,-21.602852282775395,,,,
1679,90669649,,-1.5843335694068807,,,,,,,
1680,90669698,0.021705123778197905,,4.533371202033823,,-3.5565298141841133,,,,
1681,90670803,,,,,-21.602852282775395,,,,
1682,90670837,,-1.5843335694068807,,,,,,,
1683,90671355,,-1.5843335694068807,,,,,,,
1684,90672981,,,,,-21.602852282775395,,,,
1685,90673096,,-1.5843335694068807,,,,,,,
1686,90673641,,6.15299944802592,,,-13.48398969833366,,,,
1687,90673765,,-1.5843335694068807,,,,,,,
1688,90674045,,-1.5843335694068807,,,,,,,
1689,90674383,,-1.5843335694068807,,,,,,,
1690,90674797,,-1.5843335694068807,,,,,,,
1691,90674813,,-1.5843335694068807,,,,,,,
1692,90674896,,-1.5843335694068807,,,,,,,
1693,90674995,,-1.5843335694068807,,,,,,,
1694,90675265,,-1.5843335694068807,,,,,,,
1695,90676073,,,,,,,,0.30522249986585875,
1696,90676362,,4.193539380545596,,-4.309529320818146,,,,,
1697,90676776,,-1.5843335694068807,,,,,,,
1698,90676958,,-1.5843335694068807,,,,,,,
1699,90677303,0.10061854959829207,,,,11.891123977559726,,,,
1700,90677337,,,,,,,,0.30522249986585875,
1701,90677618,,0.7293395439379751,,0.7559768970822685,,,,,
1702,90678160,,-1.5843335694068807,,,,,,,
1703,90678228,,-1.5843335694068807,,,,,,,
1704,90678533,,-1.5843335694068807,,,,,,,
1705,90679044,,-1.5843335694068807,,,,,,,
1706,90679648,,-1.5843335694068807,,,,,,,
1707,90679820,,-1.5843335694068807,,,,,,,
1708,90680075,,-1.5843335694068807,,,,,,,
1709,90680174,,3.0877425904762177,,,-18.49393315686734,,,,
1710,90680364,,-16.755453856173055,,9.33983348189426,,,,,
1711,90680844,,,,,,,,0.30522249986585875,
1712,90681883,,0.678727441472625,,0.3886951766489677,,,,,
1713,90681917,,-1.5843335694068807,,,,,,,
1714,90682006,,-1.5843335694068807,,,,,,,
1715,90682089,,-13.787800253903995,,,14.786346765531905,,,,
1716,90683582,,-1.5843335694068807,,,,,,,
1717,90683723,,-1.5843335694068807,,,,,,,
1718,90683954,,-1.5843335694068807,,,,,,,
1719,90684010,,-1.5843335694068807,,,,,,,
1720,90684416,0.11850769641750068,23.357558010595145,,,,,,,
1721,90684705,,-1.5846658790688242,,,-1.552063992566377,,,,
1722,90684994,,-1.5843335694068807,,,,,,,
1723,90685066,,-1.5843335694068807,,,,,,,
1724,90685181,,,,,-21.602852282775395,,,,
1725,90685538,,-1.5843335694068807,,,,,,,
1726,90686072,,,,,,,,0.30522249986585875,
1727,90686262,,-1.2560519155543695,,6.920825794289588,,,,,
1728,90686536,,-1.5843335694068807,,,,,,,
1729,90686627,,-1.5843335694068807,,,,,,,
1730,90686767,,-1.5843335694068807,,,,,,,
1731,90687443,,-1.5843335694068807,,,,,,,
1732,90688169,,-1.5843335694068807,,,,,,,
1733,90688359,,-1.5843335694068807,,,,,,,
1734,90688847,,-1.5843335694068807,,,,,,,
1735,90688961,,-1.5843335694068807,,,,,,,
1736,90689373,,3.6464846428998614,,-1.8266864848363535,-0.821251646435599,,,,
1737,90690009,,-1.5843335694068807,,,,,,,
1738,90690074,,-1.5843335694068807,,,,,,,
1739,90690132,,-1.5843335694068807,,,,,,,
1740,90690140,,,,,,,,0.30522249986585875,
1741,90690223,,-1.5843335694068807,,,,,,,
1742,90690330,,-1.5843335694068807,,,,,,,
1743,90691080,,,0.7799622625516011,,,,,,
1744,90691304,,-1.5843335694068807,,,,,,,
1745,90691635,,-10.987555065789111,,,11.93641815185554,,,0.024959076304193816,
1746,90691650,,-1.5843335694068807,,,,,,,
1747,90691981,,,,,-21.602852282775395,,,,
1748,90692096,,-1.5843335694068807,,,,,,,
1749,90692179,,-1.5843335694068807,,,,,,,
1750,90692583,,-1.5843335694068807,,,,,,,
1751,90692609,,-1.5843335694068807,,,,,,,
1752,90692872,,-1.5843335694068807,,,,,,,
1753,90692971,,,,,-21.602852282775395,,,,
1754,90693615,,-1.5843335694068807,,,,,,,
1755,90693912,,,,,-21.602852282775395,,,,
1756,90693953,,-1.5843335694068807,,,,,,,
1757,90694217,,-1.5843335694068807,,,,,,,
1758,90694241,,,,,,,,0.30522249986585875,
1759,90694555,,-1.5843335694068807,,,,,,,
1760,90694829,,,,,-21.602852282775395,,,,
1761,90695503,,-1.5843335694068807,,,,,,,
1762,90695602,,-1.5843335694068807,,,,,,,
1763,90696048,,-1.5843335694068807,,,,,,,
1764,90696667,,-1.5843335694068807,,,,,,,
1765,90697244,,-1.5843335694068807,,,,,,,
1766,90697301,,,,,-21.602852282775395,,,,
1767,90697327,,-1.5843335694068807,,,,,,,
1768,90697368,,,0.7799622625516011,,,,,,
1769,90697509,,-1.5843335694068807,,,,,,,
1770,90697699,,-1.5843335694068807,,,,,,,
1771,90698002,,-1.5843335694068807,,,,,,,
1772,90698747,,-1.5843335694068807,,,,,,,
1773,90698879,,,,,-21.602852282775395,,,,
1774,90699000,,-1.5843335694068807,,,,,,,
1775,90699182,,-1.5843335694068807,,,,,,,
1776,90699299,,,,,-21.602852282775395,,,,
1777,90699786,,-1.5843335694068807,,,,,,,
1778,90700329,,-1.5843335694068807,,,,,,,
1779,90700634,,,,,-21.602852282775395,,,,
1780,90700741,,,,,,,,0.30522249986585875,
1781,90700857,,,,,-21.602852282775395,,,,
1782,90700931,,-1.5843335694068807,,,,,,,
1783,90701137,,-1.5843335694068807,,,,,,,
1784,90701723,,-1.5843335694068807,,,,,,,
1785,90701855,,-1.5843335694068807,,,,,,,
1786,90702101,,,,,-21.602852282775395,,,,
1787,90702267,,,,,-21.602852282775395,,,,
1788,90702838,,,,,-21.602852282775395,,,,
1789,90703059,,-1.5843335694068807,,,,,,,
1790,90703257,,-1.5843335694068807,,,,,,,
1791,90703539,,,,,-21.602852282775395,,,,
1792,90703570,,,,,-21.602852282775395,,,,
1793,90704115,,-1.5843335694068807,,,,,,,
1794,90704297,,-1.5907866084557818,,0.0003228837580895316,,,,,
1795,90705310,,-1.5843335694068807,,,,,,,
1796,90705344,,-1.5843335694068807,,,,,,,
1797,90705351,,,0.7799622625516011,,,,,,
1798,90705419,,-1.5843335694068807,,,,,,,
1799,90705427,,-1.5843335694068807,,,,,,,
1800,90705724,,-1.5843335694068807,,,,,,,
1801,90705898,,,,,-21.602852282775395,,,,
1802,90706359,,-1.5843335694068807,,,,,,,
1803,90706631,,,0.7799622625516011,,,,,,
1804,90706680,,-1.5843335694068807,,,,,,,
1805,90707258,,-1.5843335694068807,,,,,,,
1806,90707555,,,0.7799622625516011,,,,,,
1807,90707670,,-1.1902300875378473,,4.285745423844158,,,,,
1808,90707936,0.14294952953396312,28.156421566698,,,,,,,
1809,90708082,,-1.5843335694068807,,,,,,,
1810,90708116,,,0.7799622625516011,,,,,,
1811,90708264,,,,,-21.602852282775395,,,,
1812,90708926,,-1.5843335694068807,,,,,,,
1813,90709130,,-1.5843335694068807,,,,,,,
1814,90709452,,1.3716802170846272,,-0.2381559391360053,,,,,
1815,90709932,,-1.5843335694068807,,,,,,,
1816,90709965,,-1.5843335694068807,,,,,,,
1817,90710302,,-1.5843335694068807,,,,,,,
1818,90711003,,-1.5843335694068807,,,,,,,
1819,90711094,,-1.5843335694068807,,,,,,,
1820,90711169,0.1568573359189001,27.030750872406056,,,,,,,
1821,90711318,,-1.5843335694068807,,,,,,,
1822,90711359,,-1.5843335694068807,,,,,,,
1823,90711391,,-1.5843335694068807,,,,,,,
1824,90711425,,-1.5843335694068807,,,,,,,
1825,90711573,,-1.5843335694068807,,,,,,,
1826,90711698,,-1.5843335694068807,,,,,,,
1827,90711946,,,0.7799622625516011,,,,,,
1828,90711995,,,0.7799622625516011,,,,,,
1829,90712118,,,0.7799622625516011,,,,,,
1830,90712316,,-1.5843335694068807,,,,,,,
1831,90712803,,1.2737799945063646,,-7.417165654609018,,,,,
1832,90712852,,-1.5843335694068807,,,,,,,
1833,90712993,,-1.5843335694068807,,,,,,,
1834,90713058,,1.4798618795278715,,-0.29896186546560877,,,,,
1835,90713207,,-1.5843335694068807,,,,,,,
1836,90713322,-0.011867595298947957,-28.19664872609142,,29.207062833018256,,,,,
1837,90713744,,2.3512561940802623,,,-5.5978405853965345,,,,
1838,90714015,,,0.7799622625516011,,,,,,
1839,90714023,,,,,,,,0.30522249986585875,
1840,90714437,,-1.5843335694068807,,,,,,,
1841,90714759,,-1.5843335694068807,,,,,,,
1842,90714775,,-1.5843335694068807,,,,,,,
1843,90715335,,,,,-21.602852282775395,,,,
1844,90715806,,-1.5843335694068807,,,,,,,
1845,90716069,,-1.5843335694068807,,,,,,,
1846,90716127,,-1.5843335694068807,,,,,,,
1847,90716374,,-1.5843335694068807,,,,,,,
1848,90716515,,,,,-21.602852282775395,,,,
1849,90716879,,-1.5843335694068807,,,,,,,
1850,90717174,,-2.999128777242836,,,0.07499503178849043,,,,
1851,90717224,,-1.5843335694068807,,,,,,,
1852,90717398,,-1.5843335694068807,,,,,,,
1853,90717521,,-1.5843335694068807,,,,,,,
1854,90718024,,-29.721857394815046,35.34040358578294,,,,,,
1855,90718792,,,,,-21.602852282775395,,,,
1856,90718867,,-1.5843335694068807,,,,,,,
1857,90718933,,-1.5843335694068807,,,,,,,
1858,90719626,,-5.18201458213224,,,-4.354837332817503,,,,
1859,90719923,,-1.5843335694068807,,,,,,,
1860,90720046,,,,,-21.602852282775395,,,,
1861,90720079,,-0.8278796955497807,,2.510309354691561,,,,,
1862,90720277,,-1.5843335694068807,,,,,,,
1863,90720541,,-1.5843335694068807,,,,,,,
1864,90720608,,-1.5843335694068807,,,,,,,
1865,90721333,,-1.5843335694068807,,,,,,,
1866,90721440,,-1.5843335694068807,,,,,,,
1867,90721598,,-1.5843335694068807,,,,,,,
1868,90721804,,-1.5843335694068807,,,,,,,
1869,90722091,,-1.5843335694068807,,,,,,,
1870,90722398,,4.870656212385512,,,-4.423115888391899,,,,
1871,90722752,,,,,-21.602852282775395,,,,
1872,90723016,,,,,-21.602852282775395,,,,
1873,90723024,,-1.5843335694068807,,,,,,,
1874,90723180,,-1.5843335694068807,,,,,,,
1875,90723297,,-1.5843335694068807,,,,,,,
1876,90723636,,-1.5843335694068807,,,,,,,
1877,90724089,,-1.5843335694068807,,,,,,,
1878,90724196,0.0868961642018659,11.240665653496315,,,,,,,
1879,90724428,,-1.5843335694068807,,,,,,,
1880,90725193,,-1.5843335694068807,,,,,,,
1881,90725235,,4.101247904727704,,,-3.102701393099797,,,,
1882,90726001,,-1.5843335694068807,,,,,,,
1883,90726019,,-1.1403071407732952,,-6.133454011694884,,,,,
1884,90726027,,-1.5843335694068807,,,,,,,
1885,90726043,,-1.5843335694068807,,,,,,,
1886,90726191,,-1.5843335694068807,,,,,,,
1887,90726324,,,,,-21.602852282775395,,,,
1888,90726423,,-1.5843335694068807,,,,,,,
1889,90726456,,-1.5843335694068807,,,,,,,
1890,90727264,,-1.5843335694068807,,,,,,,
1891,90727470,,-3.9251200992427906,,2.560721847227734,,,,,
1892,90727603,,-1.5843335694068807,,,,,,,
1893,90727918,,3.809162131101571,,-7.424122309106423,,,,,
1894,90727983,,-1.5843335694068807,,,,,,,
1895,90728064,,-1.5843335694068807,,,,,,,
1896,90728361,,-1.5843335694068807,,,,,,,
1897,90728379,,,,,,,,0.30522249986585875,
1898,90728791,,0.842029680311323,,,0.1565168313165839,,,,
1899,90728817,,,,,-21.602852282775395,,,,
1900,90728916,,-1.5843335694068807,,,,,,,
1901,90729021,,-31.749950167158403,,,27.297797049154298,,,,
1902,90729104,,-1.5843335694068807,,,,,,,
1903,90729211,,,,,-21.602852282775395,,,,
1904,90729369,,-1.5843335694068807,,,,,,,
1905,90729575,,-1.5843335694068807,,,,,,,
1906,90729740,,-1.5843335694068807,,,,,,,
1907,90729922,,-1.5843335694068807,,,,,,,
1908,90730276,,,,,-21.602852282775395,,,,
1909,90730532,,-1.5843335694068807,,,,,,,
1910,90730631,,-1.5843335694068807,,,,,,,
1911,90730714,,-1.5843335694068807,,,,,,,
1912,90731258,,-14.891349255707613,,,12.30848451034756,,,,
1913,90731522,,-0.798224590243418,,-4.926652342975414,,,,,
1914,90731530,,-1.5843335694068807,,,,,,,
1915,90731985,,0.166659636382553,1.9445194029137216,,,,,,
1916,90732082,,0.8862059249004044,,8.376844555282174,-8.286042549519149,,,0.0215385809644756,
1917,90732462,,-1.5843335694068807,,,,,,,
1918,90732819,,-1.5843335694068807,,,,,,,
1919,90732892,,1.3573056653819453,,,-2.8153400350374453,,,,
1920,90733437,,-1.5843335694068807,,,,,,,
1921,90733528,,-1.5843335694068807,,,,,,,
1922,90733643,,-1.5843335694068807,,,,,,,
1923,90733726,,,0.7799622625516011,,,,,,
1924,90733759,,-1.5843335694068807,,,,,,,
1925,90733767,,-1.5843335694068807,,,,,,,
1926,90734435,,-1.5843335694068807,,,,,,,
1927,90734815,,-1.5843335694068807,,,,,,,
1928,90735127,,-1.5843335694068807,,,,,,,
1929,90735168,,-1.5843335694068807,,,,,,,
1930,90735192,,-1.5843335694068807,,,,,,,
1931,90735408,,-1.5843335694068807,,,,,,,
1932,90735416,,-1.5843335694068807,,,,,,,
1933,90735440,,-1.5843335694068807,,,,,,,
1934,90735515,,-1.5843335694068807,,,,,,,
1935,90735671,,-1.5843335694068807,,,,,,,
1936,90736059,,,,,-21.602852282775395,,,,
1937,90736208,,,,,,,,0.30522249986585875,
1938,90736414,,-1.5843335694068807,,,,,,,
1939,90736547,,-1.5843335694068807,,,,,,,
1940,90736760,,-1.5843335694068807,,,,,,,
1941,90736836,,-1.5843335694068807,,,,,,,
1942,90736893,,-1.5843335694068807,,,,,,,
1943,90737016,,-1.5843335694068807,,,,,,,
1944,90737230,,-1.5843335694068807,,,,,,,
1945,90737552,,-1.5843335694068807,,,,,,,
1946,90737578,,-1.5843335694068807,,,,,,,
1947,90737891,,-1.5843335694068807,,,,,,,
1948,90739145,,,,,-21.602852282775395,,,,
1949,90739582,,-1.5843335694068807,,,,,,,
1950,90739673,,-1.5843335694068807,,,,,,,
1951,90740150,,-1.5843335694068807,,,,,,,
1952,90740804,,-1.5843335694068807,,,,,,,
1953,90741422,,-1.5843335694068807,,,,,,,
1954,90741729,,-1.5843335694068807,,,,,,,
1955,90741992,,-1.5557925203995229,,-3.910855797027306,,,,,
1956,90742016,,-1.5843335694068807,,,,,,,
1957,90742065,,-1.5843335694068807,,,,,,,
1958,90742818,,-1.5843335694068807,,,,,,,
1959,90744046,0.021112860398036188,,,9.416311086036778,0.9178268826847216,,,,
1960,90744343,,,,,-21.602852282775395,,,,
1961,90744640,,-1.5843335694068807,,,,,,,
1962,90744764,,-1.5843335694068807,,,,,,,
1963,90745019,,-1.5843335694068807,,,,,,,
1964,90745043,,-1.5843335694068807,,,,,,,
1965,90745217,0.11992506469562758,15.163651422682365,,,,,,,
1966,90745233,,,0.7799622625516011,,,,,,
1967,90745597,,-1.5843335694068807,,,,,,,
1968,90745829,,-1.5843335694068807,,,,,,,
1969,90745837,,-5.229596965832203,,,-0.43190929301879066,,,,
1970,90745878,,-1.5843335694068807,,,,,,,
1971,90746009,,-1.5843335694068807,,,,,,,
1972,90746413,,-1.5843335694068807,,,,,,,
1973,90746488,,-1.5843335694068807,,,,,,,
1974,90746579,,-1.5843335694068807,,,,,,,
1975,90746652,,-1.5843335694068807,,,,,,,
1976,90746736,,-1.5843335694068807,,,,,,,
1977,90746959,,-1.5843335694068807,,,,,,,
1978,90747254,,-1.5843335694068807,,,,,,,
1979,90747510,,-6.9842243503314325,,4.083259107722807,,,,,
