Fecha,Emisora,Serie,Precio
20190930,ACTICOB,B-2,25.184756
20190930,ACTIGOB,B-2,4.5777849999999995
20190930,ACTIMED,B-2,5.236865
20190930,ACTIREN,B-2,8.167811
20190930,ALTERNA,B-2,3.9452339999999997
20190930,IMPULSA,B-2,39.477965999999995
20191011,ACTICOB,B-2,24.907826999999997
20191011,ACTIGOB,B-2,4.585724
20191011,ACTIMED,B-2,5.245404
20191011,ACTIREN,B-2,8.171242
20191011,ALTERNA,B-2,3.9518370000000003
20191016,ACTICOB,B-2,24.618584
20191016,ACTIGOB,B-2,4.588766000000001
20191016,ACTIMED,B-2,5.249519
20191016,ACTIREN,B-2,8.17338
20191016,ALTERNA,B-2,3.9542050000000004
20191016,IMPULSA,B-2,39.538431
20191017,ACTICOB,B-2,24.555460999999998
20191017,ACTIGOB,B-2,4.5892610000000005
20191017,ACTIMED,B-2,5.250111
20191017,ACTIREN,B-2,8.173788
20191017,ALTERNA,B-2,3.954471
20191017,IMPULSA,B-2,39.536296
20161202,ACTICOB,B-2,26.480728999999997
20161202,ACTIGOB,B-2,3.9826660000000005
20161202,ACTIMED,B-2,4.410174
20161202,ACTIREN,B-2,7.491602
20161202,ALTERNA,B-2,3.3434809999999997
20161205,ACTICOB,B-2,26.370676
20161213,ACTICOB,B-2,26.026828
20161213,ACTIGOB,B-2,3.987422
20161213,ACTIMED,B-2,4.41535
20161213,ACTIREN,B-2,7.496138
20161213,ALTERNA,B-2,3.347494
20161231,ACTICOB,B-2,26.423959999999997
20161231,ACTIGOB,B-2,3.992985
20161231,ACTIMED,B-2,4.426029
20161231,ACTIREN,B-2,7.502658
20161231,ALTERNA,B-2,3.3541830000000004
20170124,ACTIMED,B-2,4.440282
20170124,ACTIREN,B-2,7.514950999999999
20170124,ALTERNA,B-2,3.365322
20170130,ACTICOB,B-2,26.703622999999997
20170130,ACTIGOB,B-2,4.0041720000000005
20170130,ACTIMED,B-2,4.444348000000001
20170130,ACTIREN,B-2,7.517772
20170130,ALTERNA,B-2,3.367039
20170202,ACTICOB,B-2,26.479131
20170202,ACTIGOB,B-2,4.005135
20170202,ACTIMED,B-2,4.445379
20170202,ACTIREN,B-2,7.51917
20170202,ALTERNA,B-2,3.3675629999999996
20170220,ACTICOB,B-2,26.119502999999998
20170220,ACTIGOB,B-2,4.013079
20170220,ACTIMED,B-2,4.456627
20170220,ACTIREN,B-2,7.527897
20170220,ALTERNA,B-2,3.3753349999999998
20170223,ACTICOB,B-2,25.432781
20170223,ACTIGOB,B-2,4.014272
20170223,ACTIMED,B-2,4.458424
20170223,ACTIREN,B-2,7.529976
20170223,ALTERNA,B-2,3.37693
20170315,ACTICOB,B-2,25.112847
20170315,ACTIGOB,B-2,4.0229230000000005
20170315,ACTIMED,B-2,4.470758999999999
20170315,ACTIREN,B-2,7.541978
20170315,ALTERNA,B-2,3.386535
20170330,ACTICOB,B-2,23.984170000000002
20170330,ACTIGOB,B-2,4.029583000000001
20170330,ACTIMED,B-2,4.481793
20170330,ACTIREN,B-2,7.5510779999999995
20170330,ALTERNA,B-2,3.393725
20170407,ACTICOB,B-2,23.999444
20170407,ACTIGOB,B-2,4.033382
20170407,ACTIMED,B-2,4.487357
20170407,ACTIREN,B-2,7.556157000000001
20170407,ALTERNA,B-2,3.39741
20170411,ACTICOB,B-2,23.883670000000002
20170411,ACTIGOB,B-2,4.035258
20170411,ACTIMED,B-2,4.489684
20170411,ACTIREN,B-2,7.558555
20170411,ALTERNA,B-2,3.398797
20170418,ACTICOB,B-2,23.703056
20170418,ACTIGOB,B-2,4.03849
20170418,ACTIMED,B-2,4.494136
20170418,ACTIREN,B-2,7.563108000000001
20170418,ALTERNA,B-2,3.402114
20170424,ACTICOB,B-2,24.106001000000003
20170424,ACTIGOB,B-2,4.041105
20170424,ACTIMED,B-2,4.498278
20170424,ACTIREN,B-2,7.566682000000001
20170424,ALTERNA,B-2,3.404835
20170525,ACTICOB,B-2,23.732035999999997
20170525,ACTIGOB,B-2,4.05368
20170525,ACTIMED,B-2,4.519888
20170525,ACTIREN,B-2,7.5838779999999995
20170525,ALTERNA,B-2,3.4150089999999995
20170531,ACTICOB,B-2,23.936536
20170531,ACTIGOB,B-2,4.056447
20170531,ACTIMED,B-2,4.523542
20170531,ACTIREN,B-2,7.587304
20170531,ALTERNA,B-2,3.418016
20170606,ACTICOB,B-2,23.530735
20170606,ACTIGOB,B-2,4.059754
20170606,ACTIMED,B-2,4.527915
20170606,ACTIREN,B-2,7.592263000000001
20170606,ALTERNA,B-2,3.4215739999999997
20170614,ACTICOB,B-2,23.139654999999998
20170614,ACTIGOB,B-2,4.063777
20170614,ACTIMED,B-2,4.533383000000001
20170614,ACTIREN,B-2,7.598421000000001
20170614,ALTERNA,B-2,3.425637
20170619,ACTICOB,B-2,22.956158
20170619,ACTIGOB,B-2,4.06635
20170619,ACTIMED,B-2,4.537958000000001
20170619,ACTIREN,B-2,7.6035
20170619,ALTERNA,B-2,3.4283639999999997
20170620,ACTICOB,B-2,23.032475
20170620,ACTIGOB,B-2,4.066898999999999
20170620,ACTIMED,B-2,4.538704
20170620,ACTIREN,B-2,7.604189
20170620,ALTERNA,B-2,3.429013
20170630,ACTICOB,B-2,23.125139
20170630,ACTIGOB,B-2,4.072066
20170630,ACTIMED,B-2,4.548306
20170630,ACTIREN,B-2,7.613582000000001
20170630,ALTERNA,B-2,3.4366199999999996
20170721,ACTICOB,B-2,22.474805
20170721,ACTIGOB,B-2,4.083351
20170721,ACTIMED,B-2,4.563661
20170721,ACTIREN,B-2,7.630808999999999
20170721,ALTERNA,B-2,3.447264
20170728,ACTICOB,B-2,22.711303
20170728,ACTIGOB,B-2,4.086922
20170728,ACTIMED,B-2,4.569596
20170728,ACTIREN,B-2,7.637035000000001
20170728,ALTERNA,B-2,3.451407
20170808,ACTICOB,B-2,23.015507999999997
20170808,ACTIGOB,B-2,4.092701
20170808,ACTIMED,B-2,4.578079
20170808,ACTIREN,B-2,7.645903999999999
20170808,ALTERNA,B-2,3.457364
20170811,ACTICOB,B-2,22.98075
20170811,ACTIGOB,B-2,4.094317
20170811,ACTIMED,B-2,4.581073
20170811,ACTIREN,B-2,7.648605
20170811,ALTERNA,B-2,3.459696
20170821,ACTICOB,B-2,22.795453
20170821,ACTIGOB,B-2,4.099872
20170821,ACTIMED,B-2,4.5890830000000005
20170821,ACTIREN,B-2,7.657333
20170821,ALTERNA,B-2,3.465617
20170825,ACTICOB,B-2,22.741947
20170825,ACTIGOB,B-2,4.101973
20170825,ACTIMED,B-2,4.5922279999999995
20170825,ACTIREN,B-2,7.660266
20170825,ALTERNA,B-2,3.467802
20170904,ACTICOB,B-2,22.890404999999998
20170904,ACTIGOB,B-2,4.107708000000001
20170904,ACTIMED,B-2,4.600322
20170904,ACTIREN,B-2,7.666389
20170904,ALTERNA,B-2,3.473479
20170905,ACTICOB,B-2,22.990320999999998
20170905,ACTIGOB,B-2,4.108237
20170905,ACTIMED,B-2,4.601153
20170905,ACTIREN,B-2,7.6670490000000004
20170905,ALTERNA,B-2,3.474039
20170906,ACTICOB,B-2,23.008122
20170906,ACTIGOB,B-2,4.10877
20170906,ACTIMED,B-2,4.601895
20170906,ACTIREN,B-2,7.667644999999999
20170906,ALTERNA,B-2,3.474677
20170908,ACTICOB,B-2,22.740288
20170908,ACTIGOB,B-2,4.109963
20170908,ACTIMED,B-2,4.603326
20170908,ACTIREN,B-2,7.668428
20170908,ALTERNA,B-2,3.4766480000000004
20170911,ACTICOB,B-2,22.772751
20170911,ACTIGOB,B-2,4.111579
20170911,ACTIMED,B-2,4.605453
20170911,ACTIREN,B-2,7.670494000000001
20170911,ALTERNA,B-2,3.4780029999999997
20170922,ACTICOB,B-2,22.989525
20170922,ACTIGOB,B-2,4.117607
20170922,ACTIMED,B-2,4.613517
20170922,ACTIREN,B-2,7.6768279999999995
20170922,ALTERNA,B-2,3.482647
20170928,ACTICOB,B-2,23.340145
20170928,ACTIGOB,B-2,4.120703
20170928,ACTIMED,B-2,4.6182669999999995
20170928,ACTIREN,B-2,7.6799740000000005
20170928,ALTERNA,B-2,3.485335
20171005,ACTICOB,B-2,23.475399
20171005,ACTIGOB,B-2,4.124348
20171005,ACTIMED,B-2,4.624168
20171005,ACTIREN,B-2,7.683914
20171005,ALTERNA,B-2,3.489351
20171006,ACTICOB,B-2,23.72215
20171006,ACTIGOB,B-2,4.12486
20171006,ACTIMED,B-2,4.6251809999999995
20171006,ACTIREN,B-2,7.684399000000001
20171006,ALTERNA,B-2,3.4897120000000004
20171103,ACTICOB,B-2,24.560091
20171103,ACTIGOB,B-2,4.13975
20171103,ACTIMED,B-2,4.645593
20171103,ACTIREN,B-2,7.698884
20171103,ALTERNA,B-2,3.501746
20171123,ACTICOB,B-2,23.956006
20171123,ACTIGOB,B-2,4.151283
20171123,ACTIMED,B-2,4.660537000000001
20171123,ACTIREN,B-2,7.709405
20171123,ALTERNA,B-2,3.5152959999999998
20171128,ACTICOB,B-2,23.841247
20171128,ACTIGOB,B-2,4.154619
20171128,ACTIMED,B-2,4.664232
20171128,ACTIREN,B-2,7.711064
20171128,ALTERNA,B-2,3.517839
20171205,ACTICOB,B-2,23.929319
20171205,ACTIGOB,B-2,4.157862000000001
20171205,ACTIMED,B-2,4.669442
20171205,ACTIREN,B-2,7.714905
20171205,ALTERNA,B-2,3.521275
20171208,ACTICOB,B-2,24.354423999999998
20171208,ACTIGOB,B-2,4.159263
20171208,ACTIMED,B-2,4.671499
20171208,ACTIREN,B-2,7.7164600000000005
20171208,ALTERNA,B-2,3.522071
20171213,ACTICOB,B-2,24.452634
20171213,ACTIGOB,B-2,4.161942
20171213,ACTIMED,B-2,4.675168
20171213,ACTIREN,B-2,7.719177
20171213,ALTERNA,B-2,3.5235190000000003
20171221,ACTICOB,B-2,24.711139000000003
20171221,ACTIGOB,B-2,4.1657269999999995
20171221,ACTIMED,B-2,4.680339
20171221,ACTIREN,B-2,7.7236020000000005
20171221,ALTERNA,B-2,3.524459
20180103,ACTICOB,B-2,25.00044
20180103,ACTIGOB,B-2,4.173318
20180103,ACTIMED,B-2,4.6901779999999995
20180103,ACTIREN,B-2,7.7316199999999995
20180103,ALTERNA,B-2,3.5323059999999997
20180104,ACTICOB,B-2,24.869587
20180104,ACTIGOB,B-2,4.174097
20180104,ACTIMED,B-2,4.690981
20180104,ACTIREN,B-2,7.731774000000001
20180104,ALTERNA,B-2,3.533004
20180206,ALTERNA,B-2,3.55376
20180219,ACTICOB,B-2,23.709028
20180219,ACTIGOB,B-2,4.20102
20180219,ACTIMED,B-2,4.726776999999999
20180219,ACTIREN,B-2,7.761584
20180219,ALTERNA,B-2,3.5617129999999997
20180307,ACTICOB,B-2,24.007531
20180307,ACTIGOB,B-2,4.211061
20180307,ACTIMED,B-2,4.739701
20180307,ACTIREN,B-2,7.772161
20180307,ALTERNA,B-2,3.573328
20180316,ACTIMED,B-2,4.7474620000000005
20180316,ACTIREN,B-2,7.775558
20180405,ACTICOB,B-2,23.287773
20180405,ACTIGOB,B-2,4.228978
20180405,ACTIMED,B-2,4.764704
20180405,ACTIREN,B-2,7.7888910000000005
20180405,ALTERNA,B-2,3.592658
20180409,ACTICOB,B-2,23.494716
20180409,ACTIGOB,B-2,4.231433
20180409,ACTIMED,B-2,4.767862
20180409,ACTIREN,B-2,7.7925
20180409,ALTERNA,B-2,3.595479
20180410,ACTICOB,B-2,23.445897
20180410,ACTIGOB,B-2,4.232062
20180410,ACTIMED,B-2,4.768961
20180410,ACTIREN,B-2,7.793325
20180410,ALTERNA,B-2,3.596446
20180419,ACTICOB,B-2,23.161421
20180419,ACTIGOB,B-2,4.237756
20180419,ACTIMED,B-2,4.776043
20180419,ACTIREN,B-2,7.799591
20180419,ALTERNA,B-2,3.600561
20180425,ACTICOB,B-2,24.145999
20180425,ACTIGOB,B-2,4.241332
20180425,ALTERNA,B-2,3.603385
20180425,ACTIREN,B-2,7.801474000000001
20180430,ACTICOB,B-2,23.844001000000002
20180430,ACTIGOB,B-2,4.244608
20180430,ACTIMED,B-2,4.78504
20180430,ACTIREN,B-2,7.805542999999999
20180430,ALTERNA,B-2,3.6071190000000004
20180503,ACTICOB,B-2,24.373124
20180503,ACTIGOB,B-2,4.246451
20180503,ACTIMED,B-2,4.787344
20180503,ACTIREN,B-2,7.807618
20180503,ALTERNA,B-2,3.608682
20180507,ACTICOB,B-2,24.577123999999998
20180507,ACTIGOB,B-2,4.248886
20180507,ACTIMED,B-2,4.790983
20180507,ACTIREN,B-2,7.810384
20180507,ALTERNA,B-2,3.6112089999999997
20180522,ACTICOB,B-2,25.379875
20180522,ACTIGOB,B-2,4.25781
20180522,ACTIMED,B-2,4.801861
20180522,ACTIREN,B-2,7.819437
20180522,ALTERNA,B-2,3.617891
20180601,ACTICOB,B-2,25.490405
20180601,ACTIGOB,B-2,4.26451
20180601,ACTIMED,B-2,4.8098
20180601,ACTIREN,B-2,7.8253639999999995
20180601,ALTERNA,B-2,3.6240120000000005
20180604,ACTICOB,B-2,25.449784
20180604,ACTIGOB,B-2,4.266441
20180604,ACTIMED,B-2,4.81224
20180604,ACTIREN,B-2,7.827558
20180604,ALTERNA,B-2,3.625972
20180605,ACTICOB,B-2,25.579442
20180605,ACTIGOB,B-2,4.266964
20180605,ACTIMED,B-2,4.812784
20180605,ACTIREN,B-2,7.82827
20180605,ALTERNA,B-2,3.626265
20180608,ACTICOB,B-2,26.208389
20180608,ACTIGOB,B-2,4.268789
20180608,ACTIMED,B-2,4.815182
20180608,ACTIREN,B-2,7.830433
20180608,ALTERNA,B-2,3.6278410000000005
20180614,ACTICOB,B-2,26.474709000000004
20180614,ACTIGOB,B-2,4.2720650000000004
20180614,ACTIMED,B-2,4.819476
20180614,ACTIREN,B-2,7.83471
20180614,ALTERNA,B-2,3.6308160000000003
20180620,ACTICOB,B-2,26.202427
20180620,ACTIGOB,B-2,4.276358999999999
20180620,ACTIMED,B-2,4.825177
20180620,ACTIREN,B-2,7.838011999999999
20180620,ALTERNA,B-2,3.6366669999999996
20180625,ACTICOB,B-2,25.545021
20180625,ACTIGOB,B-2,4.279827
20180625,ACTIMED,B-2,4.829768
20180625,ACTIREN,B-2,7.8413759999999995
20180625,ALTERNA,B-2,3.6415589999999995
20180626,ACTICOB,B-2,25.476526
20180626,ACTIGOB,B-2,4.280587000000001
20180626,ACTIMED,B-2,4.8308089999999995
20180626,ACTIREN,B-2,7.84191
20180626,ALTERNA,B-2,3.64205
20180817,ACTICOB,B-2,24.355268
20180817,ACTIGOB,B-2,4.31423
20180817,ACTIMED,B-2,4.876435
20180817,ACTIREN,B-2,7.879856
20180817,ALTERNA,B-2,3.6834540000000002
20180824,ACTICOB,B-2,24.215788
20180824,ACTIGOB,B-2,4.320047
20180824,ACTIMED,B-2,4.883967
20180824,ACTIREN,B-2,7.886178999999999
20180824,ALTERNA,B-2,3.6886699999999997
20180906,ACTICOB,B-2,24.735657
20180906,ACTIGOB,B-2,4.326359
20180906,ACTIMED,B-2,4.894392
20180906,ACTIREN,B-2,7.895732000000001
20180924,ACTICOB,B-2,23.99361
20180924,ACTIGOB,B-2,4.33833
20180924,ACTIMED,B-2,4.911435
20180924,ACTIREN,B-2,7.90839
20180924,ALTERNA,B-2,3.708329
20180927,ACTICOB,B-2,24.059375
20180927,ACTIGOB,B-2,4.341479
20180927,ACTIMED,B-2,4.915534
20180927,ACTIREN,B-2,7.911734
20180927,ALTERNA,B-2,3.7119120000000003
20181004,ACTICOB,B-2,24.209142
20181004,ACTIGOB,B-2,4.346483999999999
20181004,ACTIMED,B-2,4.923092
20181004,ACTIREN,B-2,7.917495
20181004,ALTERNA,B-2,3.716818
20181010,ACTICOB,B-2,24.255389
20181010,ACTIGOB,B-2,4.347966
20181010,ACTIMED,B-2,4.925712
20181010,ACTIREN,B-2,7.920988
20181024,ACTICOB,B-2,24.564127
20181024,ACTIGOB,B-2,4.3538879999999995
20181024,ACTIMED,B-2,4.936454
20181024,ACTIREN,B-2,7.9299029999999995
20181024,ALTERNA,B-2,3.726528
20181025,ACTIREN,B-2,7.930224000000001
20181025,ALTERNA,B-2,3.7273059999999996
20181026,ACTICOB,B-2,24.801185999999998
20181026,ACTIGOB,B-2,4.354532
20181026,ACTIMED,B-2,4.937811
20181026,ACTIREN,B-2,7.930852000000001
20181026,ALTERNA,B-2,3.728057
20181112,ACTICOB,B-2,25.735988
20181112,ACTIGOB,B-2,4.362759
20181112,ACTIMED,B-2,4.950022
20181112,ACTIREN,B-2,7.943338000000001
20181112,ALTERNA,B-2,3.738267
20181115,ACTICOB,B-2,25.936181
20181115,ACTIGOB,B-2,4.3639730000000005
20181115,ACTIMED,B-2,4.95215
20181115,ACTIREN,B-2,7.945106
20181115,ALTERNA,B-2,3.7398190000000002
20181123,ACTICOB,B-2,25.875891
20181123,ACTIGOB,B-2,4.369866
20181123,ACTIMED,B-2,4.959333999999999
20181123,ACTIREN,B-2,7.950895
20181123,ALTERNA,B-2,3.745597
20181128,ACTICOB,B-2,26.083588
20181128,ACTIGOB,B-2,4.372047
20181128,ACTIMED,B-2,4.962961
20181128,ACTIREN,B-2,7.95442
20181128,ALTERNA,B-2,3.748383
20181130,ACTICOB,B-2,25.793056
20181130,ACTIGOB,B-2,4.373687
20181130,ACTIMED,B-2,4.965401
20181130,ACTIREN,B-2,7.956247
20181130,ALTERNA,B-2,3.750035
20181218,ACTICOB,B-2,25.60216
20181218,ACTIGOB,B-2,4.387857
20181218,ACTIMED,B-2,4.982131
20181218,ACTIREN,B-2,7.9700619999999995
20181218,ALTERNA,B-2,3.762107
20181231,IMPULSA,B-2,37.883358
20190108,ACTICOB,B-2,24.641579
20190108,ACTIGOB,B-2,4.403067
20190108,ACTIMED,B-2,5.001422
20190108,ACTIREN,B-2,7.984861
20190108,ALTERNA,B-2,3.776726
20190108,IMPULSA,B-2,37.973581
20190110,ACTICOB,B-2,24.46409
20190110,ACTIGOB,B-2,4.403497
20190110,ACTIMED,B-2,5.002445
20190110,ACTIREN,B-2,7.985974000000001
20190110,ALTERNA,B-2,3.7768639999999998
20190114,ACTICOB,B-2,24.368536
20190114,ACTIGOB,B-2,4.406598000000001
20190114,ACTIMED,B-2,5.006229
20190114,ACTIREN,B-2,7.988722999999999
20190114,ALTERNA,B-2,3.7799449999999997
20190114,IMPULSA,B-2,38.040884000000005
20190118,ACTICOB,B-2,24.155264000000003
20190118,ACTIGOB,B-2,4.409955
20190118,ACTIMED,B-2,5.009780999999999
20190118,ACTIREN,B-2,7.991341
20190118,ALTERNA,B-2,3.7821559999999996
20190121,ACTICOB,B-2,24.34181
20190121,ACTIGOB,B-2,4.411992
20190121,ACTIMED,B-2,5.012652
20190121,ACTIREN,B-2,7.993631
20190121,ALTERNA,B-2,3.784471
20190123,ACTICOB,B-2,24.40879
20190123,ACTIGOB,B-2,4.4131
20190123,ACTIMED,B-2,5.014730999999999
20190123,ACTIREN,B-2,7.995483
20190123,ALTERNA,B-2,3.7855309999999998
20190123,IMPULSA,B-2,38.102522
20190131,ALTERNA,B-2,3.790564
20190131,IMPULSA,B-2,38.131971
20190205,IMPULSA,B-2,38.173718
20190206,ACTICOB,B-2,24.265772
20190206,ACTIGOB,B-2,4.42305
20190206,ACTIMED,B-2,5.029275
20190206,ACTIREN,B-2,8.006378
20190206,ALTERNA,B-2,3.7951379999999997
20190211,ACTICOB,B-2,24.284088
20190211,ACTIGOB,B-2,4.426239
20190211,ACTIMED,B-2,5.033389
20190211,ACTIREN,B-2,8.010049
20190211,ALTERNA,B-2,3.798453
20190212,ACTICOB,B-2,24.586347
20190212,ACTIGOB,B-2,4.4268220000000005
20190212,ACTIMED,B-2,5.034408
20190215,IMPULSA,B-2,38.2359
20190220,ACTICOB,B-2,24.405486
20190220,ACTIGOB,B-2,4.43222
20190220,ACTIMED,B-2,5.042097
20190220,ACTIREN,B-2,8.017305
20190220,ALTERNA,B-2,3.804893
20190227,ACTICOB,B-2,24.407061
20190227,ACTIGOB,B-2,4.43666
20190227,ACTIMED,B-2,5.048983
20190227,ACTIREN,B-2,8.023171000000001
20190227,ALTERNA,B-2,3.810196
20190306,ACTICOB,B-2,24.550817000000002
20190306,ACTIGOB,B-2,4.441226
20190306,ACTIMED,B-2,5.055572
20190306,ACTIREN,B-2,8.028425
20190306,ALTERNA,B-2,3.81506
20190306,IMPULSA,B-2,38.342928
20190313,ACTICOB,B-2,24.599723
20190313,ACTIGOB,B-2,4.4456489999999995
20190313,ACTIMED,B-2,5.061389
20190313,ACTIREN,B-2,8.032318
20190313,ALTERNA,B-2,3.8195010000000003
20190313,IMPULSA,B-2,38.359840000000005
20190401,IMPULSA,B-2,38.518086
20190403,ACTICOB,B-2,24.508572
20190403,ACTIGOB,B-2,4.459606
20190403,ACTIMED,B-2,5.079901
20190403,ACTIREN,B-2,8.046445
20190403,ALTERNA,B-2,3.8327150000000003
20190404,ACTICOB,B-2,24.504485
20190404,ACTIGOB,B-2,4.460243
20190404,ACTIMED,B-2,5.080457
20190404,ACTIREN,B-2,8.047079
20190405,ACTICOB,B-2,24.423778
20190405,ACTIGOB,B-2,4.460939
20190405,ACTIMED,B-2,5.082095
20190405,ACTIREN,B-2,8.047831
20190405,ALTERNA,B-2,3.833814
20190405,IMPULSA,B-2,38.544748
20190408,ACTICOB,B-2,24.328944
20190408,ACTIGOB,B-2,4.462923
20190408,ACTIMED,B-2,5.085178
20190408,ACTIREN,B-2,8.048903
20190408,ALTERNA,B-2,3.8363730000000005
20190410,ACTICOB,B-2,24.1452
20190410,ACTIGOB,B-2,4.464206
20190410,ACTIMED,B-2,5.086802
20190410,ACTIREN,B-2,8.049809
20190410,ALTERNA,B-2,3.837155
20190411,ACTICOB,B-2,24.032393
20190411,ACTIGOB,B-2,4.464824
20190411,ACTIMED,B-2,5.0876269999999995
20190411,ACTIREN,B-2,8.049785
20190411,ALTERNA,B-2,3.8377559999999997
20190416,ACTICOB,B-2,24.090055
20190416,ACTIGOB,B-2,4.4681489999999995
20190416,ACTIMED,B-2,5.091181
20190416,ACTIREN,B-2,8.052629
20190416,ALTERNA,B-2,3.840625
20190416,IMPULSA,B-2,38.610628000000005
20190425,ACTICOB,B-2,24.337079
20190425,ACTIGOB,B-2,4.474033
20190425,ACTIMED,B-2,5.098044
20190425,ACTIREN,B-2,8.058566
20190425,ALTERNA,B-2,3.845049
20190506,ACTICOB,B-2,24.185114000000002
20190506,ACTIGOB,B-2,4.481139
20190506,ACTIMED,B-2,5.106751999999999
20190506,ACTIREN,B-2,8.066581
20190506,ALTERNA,B-2,3.8522260000000004
20190506,IMPULSA,B-2,38.712185999999996
20190523,ACTICOB,B-2,24.219929999999998
20190523,ACTIGOB,B-2,4.492349
20190523,ACTIMED,B-2,5.120679
20190523,ACTIREN,B-2,8.076623
20190523,ALTERNA,B-2,3.8622980000000005
20190524,IMPULSA,B-2,38.769689
20190611,IMPULSA,B-2,38.898962
20190624,IMPULSA,B-2,38.990229
20190702,IMPULSA,B-2,39.037577
20190703,ACTICOB,B-2,24.332003
20190703,ACTIGOB,B-2,4.519939
20190703,ACTIMED,B-2,5.159857
20190703,ACTIREN,B-2,8.105909
20190703,ALTERNA,B-2,3.887336
20190704,IMPULSA,B-2,39.042691999999995
20190711,IMPULSA,B-2,39.043934
20190729,ACTIGOB,B-2,4.537219
20190729,ACTIMED,B-2,5.182030999999999
20190729,ACTIREN,B-2,8.127251
20190729,ALTERNA,B-2,3.901563
20190729,IMPULSA,B-2,39.061474
20190805,ACTICOB,B-2,24.697223
20190805,ACTIGOB,B-2,4.541926
20190805,ACTIMED,B-2,5.18811
20190805,ACTIREN,B-2,8.131492999999999
20190805,ALTERNA,B-2,3.90604
20190805,IMPULSA,B-2,39.097565
20190822,ACTICOB,B-2,25.183966
20190822,ACTIGOB,B-2,4.5532580000000005
20190822,ACTIMED,B-2,5.202132
20190822,ACTIREN,B-2,8.142287
20190822,ALTERNA,B-2,3.91874
20190823,IMPULSA,B-2,39.199096000000004
20190828,IMPULSA,B-2,39.24118
20190831,ACTICOB,B-2,25.752294
20190831,ACTIGOB,B-2,4.558239
20190831,ACTIMED,B-2,5.209948000000001
20190831,ACTIREN,B-2,8.148905000000001
20190831,ALTERNA,B-2,3.9240769999999996
20190831,IMPULSA,B-2,39.277988
20190917,IMPULSA,B-2,39.382439
20191004,ACTICOB,B-2,25.146306
20191004,ACTIGOB,B-2,4.581218
20191004,ACTIMED,B-2,5.240195
20191004,ACTIREN,B-2,8.169423
20191004,ALTERNA,B-2,3.9478400000000002
20191008,ACTICOB,B-2,25.034973
20191008,ACTIGOB,B-2,4.583903
20191008,ACTIMED,B-2,5.243615
20191008,ACTIREN,B-2,8.169907
20191008,ALTERNA,B-2,3.9502300000000004
20191009,IMPULSA,B-2,39.548843
20191011,IMPULSA,B-2,39.545565
20191014,ACTICOB,B-2,24.690993
20191014,ACTIGOB,B-2,4.587467
20191014,ACTIMED,B-2,5.2479629999999995
20191014,ACTIREN,B-2,8.172489
20191014,ALTERNA,B-2,3.953178
20191014,IMPULSA,B-2,39.536349
20191015,ACTICOB,B-2,24.639062
20191015,ACTIGOB,B-2,4.588094
20191015,ACTIMED,B-2,5.248812
20191015,ACTIREN,B-2,8.173055
20191015,ALTERNA,B-2,3.954068
20191015,IMPULSA,B-2,39.535042
20191022,ACTICOB,B-2,24.450838
20191022,ACTIGOB,B-2,4.5922220000000005
20191022,ACTIMED,B-2,5.253726
20191022,ACTIREN,B-2,8.17678
20191022,ALTERNA,B-2,3.956804
20191030,ACTICOB,B-2,24.458883
20191030,ACTIGOB,B-2,4.597561
20191030,ACTIMED,B-2,5.260518
20191030,ACTIREN,B-2,8.182297
20191030,ALTERNA,B-2,3.9618010000000004
20191105,ACTICOB,B-2,24.545196
20191105,ACTIGOB,B-2,4.601245
20191113,IMPULSA,B-2,39.662221
20191115,IMPULSA,B-2,39.67869
20191119,ACTIGOB,B-2,4.609724
20191119,ACTIMED,B-2,5.277115
20191119,ALTERNA,B-2,3.974118
20191121,ACTIMED,B-2,5.279433999999999
20191121,ALTERNA,B-2,3.9731410000000005
20191130,IMPULSA,B-2,39.773586
20191204,IMPULSA,B-2,39.776557000000004
20191218,ACTIMED,B-2,5.301336
20191218,ALTERNA,B-2,3.9885
20191220,ACTIMED,B-2,5.303109
20191220,ALTERNA,B-2,3.986621
20191224,ACTIMED,B-2,5.305993
20191231,ACTIMED,B-2,5.310869
20191231,ALTERNA,B-2,3.991472
20191231,IMPULSA,B-2,39.931717
20200102,ACTIMED,B-2,5.312233
20200102,ALTERNA,B-2,3.991832
20200102,IMPULSA,B-2,39.936363
20200106,ACTIMED,B-2,5.3155
20200106,ALTERNA,B-2,3.995365
20200107,ACTIMED,B-2,5.316036
20200107,ALTERNA,B-2,3.995483
20200114,ACTIMED,B-2,5.321422
20200114,ALTERNA,B-2,3.9985129999999995
20200114,IMPULSA,B-2,40.024266
20200115,ACTIMED,B-2,5.322129
20200115,ALTERNA,B-2,3.9992160000000005
20200115,IMPULSA,B-2,40.027221999999995
20200122,IMPULSA,B-2,40.076782
20200124,ACTIMED,B-2,5.328644000000001
20200124,ALTERNA,B-2,4.004508
20200128,IMPULSA,B-2,40.058616
20200129,IMPULSA,B-2,40.078275
20200211,IMPULSA,B-2,40.144465999999994
20200217,IMPULSA,B-2,40.185840999999996
20200219,IMPULSA,B-2,40.194376
20200228,IMPULSA,B-2,40.109531
20200304,IMPULSA,B-2,40.199377
20200305,IMPULSA,B-2,40.381644
20161205,ACTIGOB,B-2,3.983978
20161205,ACTIMED,B-2,4.411668
20161205,ACTIREN,B-2,7.492806
20161205,ALTERNA,B-2,3.3444510000000003
20161221,ACTICOB,B-2,26.123317999999998
