Fecha,Precio
20180104,4.210978
20180131,4.235374
20180206,4.098481
20180223,4.0392480000000015
20180307,4.093045
20180316,4.116347
20180405,3.843101
20180409,3.81784
20180410,3.82616
20180419,3.91396
20180507,4.090731
20180601,4.31856
20180604,4.354735
20180608,4.549944
20180612,4.578254
20180625,4.408951999999998
20180705,4.212475
20180713,4.22931
20180716,4.238
20180723,4.263528
20180731,4.1462910000000015
20180814,4.3270290000000005
20180824,4.322493
20180919,4.3529290000000005
20180920,4.355406
20180927,4.367293
20181025,4.14051
20181026,4.190831
20181115,4.378954
20181123,4.283889
20181128,4.370463
20181231,3.892041
20190108,3.924368
20190114,3.950011
20190118,3.975395
20190123,4.015562999999998
20190131,4.064007
20190215,4.204651
20190227,4.251393
20190306,4.269113
20190313,4.281986
20190401,4.365092
20190405,4.376283
20190410,4.326053
20190416,4.353822
20190506,4.424885
20190523,4.299067
20190524,4.273456
20190624,4.473746
20190702,4.490983
20190704,4.5141589999999985
20190711,4.545344999999998
20190729,4.563858
20190805,4.482035
20190823,4.581901
20161205,3.662114
20161207,3.655933
20161221,3.75585
20170105,3.951176
20170127,3.928841
20170208,3.815035
20170215,3.827455000000001
20170216,3.84911
20170301,3.836011
20170313,3.765103
20170314,3.755568
20170322,3.611895
20170323,3.618283
20170406,3.549363
20170410,3.54621
20170417,3.541947
20170505,3.671032
20170522,3.5798980000000005
20170523,3.603127
20170526,3.609378
20170601,3.625536
20170713,3.499487
20170810,3.574837
20170824,3.478439
20170829,3.502211
20170921,3.5955699999999995
20170927,3.606222
20170929,3.665348
20171006,3.789052
20171016,3.89527
20171017,3.917985
20171027,3.94896
20171030,3.969039
20171110,3.950916
20171121,3.918287
20171214,4.071601
20171215,4.05774
20180110,4.246246
20180117,4.180754
20180228,4.13477
20180302,4.047377
20180313,4.140551
20180320,4.122171
20180331,3.848171
20180402,3.818851
20180412,3.853616
20180416,3.841603
20180510,4.220619
20180516,4.270569999999998
20180529,4.261781
20180531,4.315708
20180607,4.504209
20180627,4.334811
20180628,4.359091
20180630,4.285611
20180717,4.208321
20180720,4.260523
20180803,4.2083309999999985
20180810,4.242564
20180821,4.34196
20180910,4.4281169999999985
20180913,4.389458
20180921,4.401189
20181003,4.3810730000000015
20181005,4.421611
20181018,4.217774
20181109,4.517999
20181113,4.416717
20181213,4.237549
20181226,3.717449
20190110,3.952061
20190122,4.069415
20190124,3.99397
20190213,4.2056260000000005
20190305,4.287833
20190315,4.312608999999999
20190408,4.378734
20190422,4.329349
20190424,4.4091559999999985
20190425,4.430642
20190426,4.419267
20190507,4.406691
20190509,4.362851
20190527,4.274051999999998
20190529,4.265471
20190603,4.290443
20190604,4.324493
20190610,4.4619
20190613,4.383749
20190620,4.421946
20190625,4.478427
20190626,4.4441
20190722,4.483218
20190726,4.532483999999998
20190731,4.547552
20190807,4.461515
20190815,4.429675
20180726,4.2491629999999985
20180816,4.315057
20180822,4.3155220000000005
20180823,4.288387
20180930,4.368731
20181001,4.350118
20181016,4.123133
20181019,4.21809
20181024,4.2043
20181030,4.207214
20181108,4.451733
20181127,4.3899230000000005
20181129,4.421453
20181204,4.526167
20181205,4.4098510000000015
20181207,4.368728
20181210,4.246946
20181220,4.010532
20181224,3.835658
20190104,3.81517
20190125,3.992248000000001
20190201,4.109707
20190206,4.1408830000000005
20190219,4.24463
20190225,4.241807
20190311,4.247906
20190329,4.331656
20190404,4.380385
20190510,4.369553
20190516,4.308274
20190517,4.359531
20190521,4.295854
20190530,4.2279
20190614,4.392037
20190719,4.495616
20190808,4.48428
20190822,4.56237
20161222,3.766149
20161223,3.796569
20170106,3.932592
20170119,4.0201080000000005
20170123,3.962139
20170210,3.797363
20170221,3.871715
20170224,3.750184
20170227,3.79766
20170228,3.822927
20170302,3.830209
20170309,3.749942
20170412,3.566454
20170425,3.582735
20170426,3.635407
20170508,3.668029
20170516,3.616761
20170519,3.587184
20170524,3.602869
20170616,3.545459
20170619,3.512495
20170620,3.556806
20170621,3.5693050000000004
20170627,3.512265
20170703,3.540312
20170706,3.57985
20170717,3.473522
20170724,3.505837
20170727,3.513821
20170731,3.532446
20170801,3.540655
20170802,3.555982
20170807,3.562664
20170816,3.532748
20170925,3.566468
20170930,3.665348
20171005,3.719951
20171012,3.840096
20171023,3.928688
20171026,3.909004
20171101,3.962418
20171114,3.967502
20171115,3.963388
20171124,3.884626
20171201,3.963008
20171204,3.953244
20171219,4.12376
20171226,4.249766
20171229,4.251183
20180102,4.216747
20180116,4.211819
20180122,4.1904949999999985
20180124,4.259462
20180129,4.261315
20180216,4.052395
20180219,4.050597
20180220,4.050134
20180221,4.0703260000000006
20180406,3.871042
20180502,3.962232
20180509,4.180647
20180517,4.270269
20180522,4.341793
20180524,4.284564
20180706,4.203695
20180711,4.223419
20180806,4.203372
20181012,4.136593
20181105,4.386913
20181122,4.270736
20190129,4.003082
20190205,4.109589
