Date,Adj Close
20191030,5.260518
20191119,5.277115
20191121,5.279433999999998
20191218,5.301336
20191220,5.303109
20191224,5.305993
20191231,5.310869
20200102,5.312233
20200106,5.3155
20200107,5.316036
20200114,5.321422
20200115,5.322129
20200124,5.3286440000000015
20161205,4.411668
20161221,4.420154
20161227,4.424067
20170105,4.4301059999999985
20170119,4.437499
20170208,4.449152
20170216,4.454428
20170301,4.462049
20170313,4.4696620000000005
20170317,4.472117
20170322,4.475947
20170323,4.476854
20170406,4.486171
20170417,4.4931199999999984
20170430,4.5008870000000005
20170515,4.513632
20170522,4.517297
20170523,4.5184120000000005
20170524,4.519081
20170601,4.523957
20170713,4.556714
20170719,4.561475
20170810,4.580063
20170823,4.590457
20170914,4.607948
20170921,4.612851999999998
20170926,4.616587
20170927,4.6173160000000015
20171025,4.638481
20171108,4.649318
20171110,4.650575
20171121,4.659055
20171206,4.670043
20171211,4.673987
20171214,4.675879
20171215,4.676455000000002
20180109,4.6954080000000005
20180110,4.695725
20180117,4.700532
20180201,4.713002
20180220,4.727663
20180302,4.735791000000001
20180313,4.7451690000000015
20180315,4.746569999999998
20180320,4.75093
20180331,4.757861
20180402,4.762128
20180412,4.770491000000002
20180515,4.79695
20180516,4.797033
20180627,4.831881
20180628,4.832721
20180716,4.84856
20180717,4.849354
20180720,4.852462999999998
20180810,4.872336
20180821,4.880418
20180913,4.900458
20181001,4.919982
20181008,4.923821
20181018,4.933580999999998
20181025,4.936957
20181109,4.9468760000000005
20181113,4.951115
20181122,4.958293
20190115,5.00747
20190122,5.0133519999999985
20190131,5.022117
20190213,5.035303
20190215,5.0373519999999985
20190422,5.095744
20190507,5.107142
20190509,5.108976
20190527,5.12445
20190529,5.126356
20190603,5.130174
20190604,5.131309
20190610,5.136648
20190613,5.140926
20190704,5.160993
20190718,5.171419
20190731,5.184113
20190807,5.189893
20190815,5.195639
20190819,5.199719
20190903,5.211999
20190909,5.21864
20190910,5.219403
20190918,5.2259410000000015
20190925,5.232677
20190926,5.2336800000000006
20191002,5.238773
20191106,5.266039
20191114,5.273344
20191115,5.274367
20191127,5.283648
20191129,5.285717
20191205,5.290456
20191206,5.291462
20191210,5.295001999999998
20191211,5.2961800000000006
20200109,5.317697
20200205,5.337423
20200212,5.3424510000000005
20180731,4.862301
20180813,4.874936
20180816,4.875588
20180823,4.88287
20181002,4.921229
20181003,4.922004
20181016,4.9318230000000005
20181019,4.93393
20181108,4.946589
20181129,4.964143
20181204,4.969284
20181205,4.969853
20181207,4.971497
20181210,4.974093
20181220,4.98425
20190104,4.99737
20190201,5.02359
20190219,5.040909
20190311,5.059746
20190329,5.076102
20190415,5.090579
20190516,5.11529
20190614,5.142221
20190617,5.145146
20190625,5.152692
20190708,5.164274
20190709,5.1653400000000005
20190723,5.176369
20190726,5.180156
20190808,5.190869
20190816,5.196821
20190827,5.207022
20190902,5.211044
20190905,5.214676
20190913,5.221809
20190917,5.225058
20191001,5.237939
20191007,5.242492
20191028,5.2587410000000006
20191031,5.261056
20191108,5.267812
20191111,5.270175
20191122,5.279952
20191202,5.288224
20191204,5.2896480000000015
20191230,5.310245
20200103,5.3132220000000006
20200110,5.318575
20200116,5.32284
20200123,5.328111
20200128,5.331454
20200213,5.343271
20161222,4.420703
20161229,4.425246
20170217,4.454837
20170221,4.457236
20170224,4.459025
20170228,4.461712
20170309,4.467327
20170316,4.471339
20170328,4.480701
20170421,4.496735
20170425,4.498907
20170426,4.499311
20170508,4.508589
20170519,4.515638
20170602,4.524914
20170605,4.527234
20170621,4.539058
20170627,4.545015
20170628,4.545618
20170703,4.5498129999999986
20170717,4.559872
20170718,4.560608
20170720,4.562761
20170724,4.565917
20170727,4.568727
20170731,4.571726
20170804,4.574999
20170816,4.58493
20170822,4.5898
20170913,4.60727
20170929,4.619503
20171002,4.621787
20171011,4.62908
20171016,4.632681
20171020,4.635006
20171031,4.643084
20171107,4.648569
20171114,4.65373
20171115,4.654639
20171124,4.661472
20171201,4.666403
20171219,4.678961
20171226,4.6836730000000015
20171229,4.686103
20180102,4.689421
20180116,4.699675
20180122,4.704611
20180202,4.71399
20180206,4.717102
20180216,4.724311
20180221,4.728038
20180227,4.732882
20180326,4.755835
20180406,4.765542
20180417,4.774453
20180509,4.791842
20180629,4.834062
20180706,4.8399790000000005
20180711,4.844101
20180806,4.868372
20180920,4.906877
20180930,4.917216000000002
20181012,4.927796
20181030,4.9384739999999985
20181105,4.943622
20190125,5.017976999999999
20190129,5.021682
20190130,5.023102
20190205,5.027383
20190208,5.031093
20190226,5.0479059999999984
20190307,5.0565419999999985
20190319,5.066349
20190320,5.0670199999999985
20190409,5.0859489999999985
20190423,5.096334
20190424,5.097323
20190503,5.104143
20190606,5.133018
20190607,5.13371
20190619,5.147158
20190624,5.151875
20190630,5.155744
20190701,5.158416000000001
20190702,5.159845
20190716,5.170758
20190717,5.170909
20190802,5.184955
20190806,5.188869
20190826,5.20518
20190830,5.209948000000002
20190923,5.230393
20190927,5.233901
20191009,5.243957
20191021,5.252715
20191101,5.261775
20191120,5.278585
20191125,5.282311
20191216,5.299901
20191219,5.302528
20191223,5.305583
20191226,5.3075660000000005
20200121,5.326701
20200131,5.333772
20200221,5.348834
20181227,4.990043
20181231,4.993723
20190103,4.996578
20190111,5.003472
20190128,5.020964
20190218,5.040325
20190222,5.0445660000000005
20190228,5.04961
20190304,5.0535809999999985
20190308,5.0575480000000015
20190314,5.062111
20190315,5.062985
20190326,5.074375
20190327,5.07524
20190426,5.0988419999999985
20190430,5.101856
20190502,5.103436
20190508,5.1082480000000015
20190515,5.114043
20190521,5.118985
20190524,5.121732
20190528,5.125311
20190530,5.127181
20190620,5.148443
20190627,5.154351
20190628,5.155744
20190710,5.165911
20190712,5.1672980000000015
20190724,5.177504
20190801,5.185169
20190809,5.1918
20190813,5.195668
20190823,5.203357
20190904,5.214005
20190906,5.216512000000002
20190911,5.219956
20190912,5.220824
20191003,5.2396
20191018,5.250692
20191024,5.255415
20191112,5.271141
20191113,5.272607
20191126,5.282333
20191128,5.284633
20191130,5.285717
20191209,5.294151
20191227,5.308357
20200108,5.316864
20200122,5.32741
20200130,5.332884
20200206,5.3380519999999985
20200207,5.338774
20200210,5.340781
20200218,5.346552
20200219,5.347597
20171009,4.627438
20171018,4.633628
20171023,4.637121
20171218,4.678017
20171231,4.686103
20180108,4.694629
20180115,4.69905
20180119,4.702378
20180207,4.717625
20180208,4.7184870000000005
20180209,4.718967
20180213,4.721564
20180301,4.734821
20180306,4.738925
20180308,4.740942
20180314,4.7459050000000005
20180321,4.751679
20180323,4.753468
20180404,4.763717
20180411,4.769655
20180413,4.771643
20180420,4.776521
20180423,4.7789449999999984
20180504,4.788457
20180508,4.791622
20180511,4.794236
20180524,4.8036080000000005
20180606,4.813584
20180621,4.826688
20180622,4.826871
20180704,4.837942
20180709,4.8426290000000005
20180712,4.845175
20180713,4.84609
20180719,4.851481
20180726,4.857712
20180727,4.858646
20180730,4.861509
20180808,4.870228
20180814,4.875671
20180815,4.876028
20180903,4.892997
20180907,4.896193
20180911,4.898404
20180914,4.902503
20180919,4.906151
20180926,4.9135
20180928,4.917216000000002
20181015,4.930816
20181023,4.9355910000000005
20181031,4.9386790000000005
20181120,4.9563760000000014
20181126,4.9615269999999985
20181127,4.962114
20181203,4.968296
20181206,4.970752
20181214,4.9780370000000005
20181224,4.987311
20181228,4.990991
20190102,4.995768
20190116,5.008534
20190117,5.009285
20190207,5.03015
20190214,5.036512
20190225,5.047214
20190305,5.0546
20190312,5.060539
20190325,5.072801
20190328,5.076058
20190331,5.076102
20190401,5.078349
20190402,5.078935
20190417,5.090825
20190429,5.101379
20190513,5.112419999999998
20190520,5.118107
20190531,5.128078
20190611,5.138622
20190621,5.149826999999998
20190705,5.161667
20190711,5.166393
20190715,5.170113
20190719,5.173099
20190812,5.195176
20190820,5.2002120000000005
20190821,5.201154
20190829,5.208327
20190919,5.227149
20190920,5.227973
20191010,5.244769
20191029,5.259777
20191105,5.265095
20191107,5.266662
20191217,5.300747
20200211,5.341487
20200224,5.35081
20191023,5.254782
20191025,5.256366000000001
20191104,5.264149
20191203,5.288966
20191213,5.297592
20200113,5.320611
20200117,5.323523000000002
20200120,5.325979
20200127,5.330744
20200129,5.332314
20200204,5.336459
20200214,5.344093
20200217,5.345904
20200220,5.34808
