Fecha,Precio
20170202,7.51917
20170220,7.527897
20170223,7.529976
20170315,7.541978
20170330,7.551077999999999
20170407,7.556157000000002
20170411,7.558555
20170418,7.5631080000000015
20170424,7.566682000000001
20170525,7.583877999999999
20170531,7.587304
20170606,7.592263000000001
20170614,7.598421000000001
20170619,7.6035
20170620,7.604189
20170630,7.613582000000001
20170721,7.630808999999998
20170728,7.637035000000001
20170808,7.645903999999999
20170811,7.648605
20170821,7.657333
20170825,7.660266
20170904,7.666389
20170905,7.667049
20170906,7.6676449999999985
20170908,7.668428
20170911,7.6704940000000015
20170922,7.676827999999999
20170928,7.679974
20171005,7.683914
20171006,7.684399000000001
20171103,7.698884
20171123,7.709405
20171128,7.711064
20171205,7.714905
20171208,7.71646
20171213,7.719177
20171221,7.723602
20180103,7.731619999999999
20180104,7.7317740000000015
20180219,7.761584
20180307,7.772161
20180316,7.775558
20180405,7.788891
20180409,7.7925
20180410,7.793325
20180419,7.799591
20180425,7.801474000000002
20180430,7.805542999999999
20180503,7.807618
20180507,7.810384
20180522,7.819437
20180601,7.825363999999999
20180604,7.827558
20180605,7.82827
20180608,7.830433
20180614,7.83471
20180620,7.838011999999999
20180625,7.841375999999999
20180626,7.84191
20180817,7.879856
20180824,7.8861789999999985
20180906,7.8957320000000015
20180924,7.90839
20180927,7.911734
20181004,7.917495
20181010,7.920988
20181024,7.929902999999999
20181025,7.930224000000001
20181026,7.930852000000002
20181112,7.943338000000002
20181115,7.945106
20181123,7.950895
20181128,7.95442
20181130,7.956247
20181218,7.970061999999999
20190108,7.984861
20190110,7.9859740000000015
20190114,7.9887229999999985
20190118,7.991341
20190121,7.993631
20190123,7.995483
20190206,8.006378
20190211,8.010049
20190220,8.017305
20190227,8.023171000000001
20190306,8.028425
20190313,8.032318
20190403,8.046445
20190404,8.047079
20190405,8.047831
20190408,8.048903
20190410,8.049809
20190411,8.049785
20190416,8.052629
20190425,8.058566
20190506,8.066581
20190523,8.076623
20190703,8.105909
20190729,8.127251
20190805,8.131492999999999
20190822,8.142287
20190831,8.148905000000001
20191004,8.169423
20191008,8.169907
20191014,8.172489
20191015,8.173055
20191022,8.17678
20191030,8.182297
20161205,7.492806
20161221,7.498658
20161227,7.50155
