Date,Adj Close
20181008,6.9429979999999984
20181009,6.944827
20181010,6.945817999999999
20181017,6.954607000000001
20181022,6.956884
20181029,6.960988
20181101,6.958958999999999
20181107,6.963497
20181115,6.966342999999998
20181206,6.990859
20181211,6.996142
20181002,6.943608
20181011,6.946602
20181106,6.964972
20181114,6.964975999999999
20181121,6.973437
20181217,7.001789
20181221,7.010867
20190109,7.0426850000000005
20190115,7.0498660000000015
20190116,7.05137
20190211,7.082635000000002
20190212,7.084335
20190214,7.085275
20190221,7.097753
20190301,7.108942
20190322,7.134428999999999
20190326,7.1372490000000015
20190412,7.158083
20190430,7.178696
20190503,7.182967999999999
20190514,7.191928999999999
20190515,7.195507000000001
20190522,7.200154
20190528,7.2021929999999985
20190605,7.219233
20190612,7.226128
20190618,7.228738000000001
20190619,7.231308999999999
20190701,7.245497
20190709,7.2533509999999985
20190723,7.257851
20190730,7.266347
20190814,7.281796000000001
20190820,7.293421
20190821,7.294374
20190906,7.328999
20190924,7.35458
20190930,7.358312
20191016,7.37345
20191017,7.374759
20191021,7.37604
20181025,6.956882000000001
20181026,6.958063
20181123,6.97618
20181128,6.978553999999999
20181231,7.021667
20190108,7.038703999999999
20190114,7.048764
20190118,7.0542240000000005
20190123,7.060741
20190131,7.069781
20190215,7.087557
20190227,7.108247
20190306,7.110251
20190313,7.118625
20190401,7.145974000000002
20190405,7.151858
20190410,7.157921000000001
20190416,7.162569
20190506,7.183852000000001
20190523,7.199228999999999
20190524,7.2003710000000005
20190624,7.239438000000002
20190702,7.248486
20190704,7.2484350000000015
20190711,7.253734
20190729,7.262511999999999
20190805,7.2722440000000015
20190823,7.29996
20190828,7.309724
20190831,7.320398
20190917,7.339453999999999
20191009,7.368929
20191011,7.370781
20191014,7.372828
20191015,7.373562
20181003,6.943759
20181005,6.9433669999999985
20181018,6.954542999999998
20181109,6.966755
20181113,6.965681
20181213,6.998189999999999
20181226,7.013779
20190110,7.043119
20190122,7.060157000000001
20190124,7.0619960000000015
20190213,7.086349
20190305,7.111783999999999
20190315,7.1205479999999985
20190408,7.157771
20190422,7.169376
20190424,7.172723
20190425,7.175248
20190426,7.175703
20190507,7.183702
20190509,7.18588
20190527,7.202114999999999
20190529,7.202889
20190603,7.214117
20190604,7.221551
20190610,7.226706
20190613,7.228037
20190620,7.233371000000001
20190625,7.241917999999999
20190626,7.243413
20190722,7.25873
20190726,7.261674
20190731,7.267041000000001
20190807,7.2752240000000015
20190815,7.28022
20190827,7.305308
20190905,7.327563
20190911,7.33322
20190912,7.3339789999999985
20190925,7.353824
20190926,7.354138000000002
20191002,7.36188
20191007,7.369497
20181001,6.941679
20181016,6.952651
20181019,6.953633
20181024,6.9563130000000015
20181030,6.957137
20181108,6.963742
20181127,6.977992
20181129,6.981084
20181204,6.990906
20181205,6.9900259999999985
20181207,6.992239
20181210,6.996303
20181220,7.008524
20181224,7.011914999999999
20190104,7.030842
20190125,7.0638619999999985
20190201,7.074043
20190206,7.081164
20190219,7.094028
20190225,7.104861
20190311,7.116849
20190329,7.140368
20190404,7.149111
20190510,7.187689
20190516,7.1956229999999985
20190517,7.197431
20190521,7.201548
20190530,7.208593
20190614,7.2267009999999985
20190719,7.254860000000001
20190808,7.2842850000000015
20190822,7.297571
20190910,7.332805
20191001,7.3607520000000015
20191008,7.369078
20191010,7.369058
20191022,7.377959
20191028,7.382119
20181012,6.947332
20181105,6.963284
20181122,6.975136
20190129,7.069197999999999
20190205,7.076952
20190208,7.081296000000001
20190226,7.106653
20190228,7.108263000000001
20190312,7.119045
20190319,7.12725
20190320,7.12657
20190321,7.131907000000001
20190409,7.158204
20190423,7.170572999999999
20190508,7.184241
20190606,7.223207
20190607,7.223406
20190617,7.227796
20190621,7.235416000000002
20190627,7.244095
20190630,7.2427199999999985
20190705,7.248796
20190712,7.254267
20190715,7.255491
20190725,7.261992999999999
20190802,7.269104
20190806,7.272742
20190819,7.29
20190830,7.320398
20190902,7.325369999999999
20190903,7.325763
20190904,7.325291
20190909,7.332578
20190918,7.344536
20190923,7.3532350000000015
20190927,7.355058
20181227,7.0157440000000015
20190103,7.030454
20190111,7.045377
20190121,7.059866
20190128,7.06826
20190218,7.093586
20190220,7.0952350000000015
20190222,7.101389
20190304,7.111957
20190307,7.112742999999999
20190308,7.117073
20190314,7.120056
20190327,7.1387220000000005
20190403,7.148414999999999
20190417,7.163525
20190502,7.179672999999998
20190628,7.2427199999999985
20190703,7.247903
20190708,7.251848
20190716,7.258408999999999
20190717,7.259725
20190718,7.256099000000002
20190801,7.269832000000001
20190809,7.284208
20190813,7.287653
20190816,7.281603
20190829,7.313431
20191003,7.359649
20191018,7.374844
20191024,7.380264
20181004,6.944039
20181015,6.951053999999999
20181023,6.955755
20181031,6.956727000000001
20181112,6.967233
20181116,6.967981
20181120,6.973236
20181126,6.978725999999999
20181130,6.9851649999999985
20181203,6.9881850000000005
20181214,6.999247
20181218,7.0039479999999985
20181219,7.005816
20181228,7.01728
20190102,7.025619
20190107,7.036703
20190117,7.0533899999999985
20190130,7.0709610000000005
20190207,7.0809039999999985
20190325,7.132389999999999
20190328,7.140486
20190331,7.140368
20190402,7.149608
20190411,7.157359
20190415,7.159877000000002
20190429,7.1774830000000005
20190513,7.190386
20190520,7.200633
20190531,7.213196000000001
20190611,7.2245979999999985
20190710,7.253322
20190724,7.2585380000000015
20190812,7.288514
20190826,7.302693
20190913,7.33569
20190919,7.345122999999999
20190920,7.347237
20191004,7.361992
20191023,7.379672
20191025,7.383300999999999
