Fecha,Precio
20171005,23.475399
20171006,23.72215
20171103,24.560091
20171123,23.956006
20171128,23.841247
20171205,23.929319
20171208,24.354424
20171213,24.452634
20171221,24.711139000000006
20180103,25.00044
20180104,24.869587
20180219,23.709028
20180307,24.007531
20180405,23.287773
20180409,23.494716
20180410,23.445897
20180419,23.161421
20180425,24.145999
20180430,23.844001
20180503,24.373124
20180507,24.577124
20180522,25.379875
20180601,25.490405
20180604,25.449784
20180605,25.579442
20180608,26.208389
20180614,26.474709000000004
20180620,26.202427
20180625,25.545021
20180626,25.476526
20180817,24.355268
20180824,24.215788
20180906,24.735657
20180924,23.99361
20180927,24.059375
20181004,24.209142
20181010,24.255389
20181024,24.564127
20181026,24.801186
20181112,25.735988
20181115,25.936181
20181123,25.875891
20181128,26.083588
20181130,25.793056
20181218,25.60216
20190108,24.641579
20190110,24.46409
20190114,24.368536
20190118,24.155264000000006
20190121,24.34181
20190123,24.40879
20190206,24.265772
20190211,24.284088
20190212,24.586347
20190220,24.405486
20190227,24.407061
20190306,24.550817
20190313,24.599723
20190403,24.508572
20190404,24.504485
20190405,24.423778
20190408,24.328944
20190410,24.1452
20190411,24.032393
20190416,24.090055
20190425,24.337079
20190506,24.185114
20190523,24.21993
20190703,24.332003
20190805,24.697223
20190822,25.183966
20190831,25.752294
20191004,25.146306
20191008,25.034973
20191014,24.690993
20191015,24.639062
20191022,24.450838
20191030,24.458883
20191105,24.545196
20161221,26.123318
20161227,26.395922
20170105,27.481606
20170119,27.983872
20170124,27.370141
20170208,26.32913
20170216,25.928909
20170301,25.590692
20170313,25.063532
20170317,24.499954
20170322,24.379449
20170323,24.364764
20170406,23.930697
20170417,23.97096
20170430,24.383625
20170515,24.023917
20170522,23.908955
20170523,23.913689
20170524,23.85709
20170601,23.903354
20170713,22.783241
20170719,22.418667000000006
20170810,23.051877
20170823,22.683403
20170914,22.843569
20170921,22.887818
20170926,23.016672
20170927,23.118948
20171025,24.659805
20171108,24.655994
20171110,24.48929
20171121,24.325624
20171206,24.10724
20171211,24.34325
20171214,24.504728
20171215,24.510628
20180109,24.680323
20180110,24.734452
20180117,24.15039
20180201,23.886515
20180220,23.709275
20180302,24.190771
20180313,23.808777
20180315,23.838717000000006
20180320,23.996868
20180331,23.577215
20180402,23.472201
20180412,23.364179
20180515,25.005539
20180516,25.16822
20180627,25.410129
20180628,25.77025
20180716,24.206116
20180717,24.053977
20180720,24.302571
20180810,23.809442
20180821,24.322096
20180913,24.306449
20181001,23.895192
20181008,24.075416
20181018,24.037144
20181025,24.943712
20181109,25.774238
20181113,25.920553
20181122,25.794566
20190115,24.180181
20190122,24.403264
20190131,24.289923
20190213,24.572601
20190215,24.54996
20190422,24.009369
20190507,24.183412
20190509,24.387572
20190527,24.331105
20190529,24.506986
20190603,25.082772
20190604,25.360554
20190610,24.986993
20190613,24.494177
20190704,24.280649
20190718,24.32975
20190731,24.368344
20190807,25.01138
20190815,25.177378
20190819,25.098155
20190903,25.751723
20190909,24.982366
20190910,25.035296
20190918,24.772
20190925,24.882044
20190926,24.98798
20191002,25.340631
20191106,24.56856
20180731,23.686244
20180813,24.201201
20180816,24.500144
20180823,23.985928
20181002,23.897638
20181003,23.989121
20181016,24.009431
20181019,24.384563
20181108,25.345092
20181129,25.812152
20181204,25.924153
20181205,26.104491
20181207,25.918748
20181210,25.796664
20181220,25.583288
20190104,24.943168
20190201,24.356106
20190219,24.520664
20190311,24.837349
20190329,24.710642
20190415,23.919425
20190516,24.306833
20190614,24.436147
20190617,24.430574
20190625,24.485799
20190708,24.270693
20190709,24.141159
20190723,24.351465
20190726,24.344708
20190808,25.121654
20190816,25.081045
20190827,25.439615
20190902,25.60401
20190905,25.266685
20190913,24.81878
20190917,24.82287
20191001,25.229332
20191007,25.020766
20191028,24.371393
20191031,24.446542
20191108,24.465115
20191111,24.440443
20161222,26.266253000000006
20161229,26.515595
20170217,25.970023
20170221,26.069339000000006
20170224,25.129585
20170228,25.488263
20170309,25.049966
20170316,24.690257
20170328,24.109349
20170421,24.043769
20170425,23.913138
20170426,24.197863
20170508,24.32406
20170519,24.136805
20170602,23.808239
20170605,23.95529
20170621,23.261193
20170628,23.025339
20170703,23.206905
20170717,22.493170000000006
20170718,22.532455
20170720,22.445899
20170724,22.572839
20170727,22.636755
20170731,22.767521
20170804,22.922217
20170816,22.871408
20170822,22.681773
20170913,22.835538
20170929,23.382469
20171002,23.416279
20171011,24.113392
20171016,24.391474
20171020,24.253031
20171031,24.726938
20171107,24.490104
20171109,24.544286
20171114,24.58594
20171115,24.595042000000007
20171124,23.928968
20171201,23.95361
20171219,24.514813
20171226,25.271876
20171229,25.32358
20180102,25.223678
20180116,24.209079
20180122,23.886772
20180202,23.552345000000006
20180206,23.801838
20180216,23.715081
20180221,23.977331
20180227,23.936322
20180326,23.781106
20180406,23.291037
20180417,23.084987
20180509,25.013415
20180629,25.190767
20180706,24.540302
20180711,24.167339
20180806,23.702798
20180920,23.961718
20180930,23.988407
20181012,24.275351
20181030,25.485591
20181105,25.655092
20190125,24.214722
20190129,24.268926
20190130,24.245681
20190205,24.355196
20190208,24.369479
20190226,24.392288
20190307,24.666996
20190308,24.978501
20190319,24.511646
20190320,24.241594
20190409,24.19096
20190423,24.047215
20190424,24.172269
20190503,24.394212
20190606,24.916645000000006
20190607,25.067951
20190619,24.454757
20190624,24.411429
20190630,24.434298
20190701,24.491286
20190702,24.399037
20190716,24.217637
20190717,24.371491
20190729,24.352537
20190802,24.566081
20190806,25.110394
20190826,25.425422
20190830,25.752294
20190923,24.882536
20190927,25.131504
20191009,25.08847
20191021,24.467061
20191101,24.603197
20181227,25.354194
20181231,25.064506
20190103,24.889533
20190111,24.371736
20190128,24.211334
20190218,24.552637
20190222,24.574152
20190228,24.453584
20190304,24.598321
20190314,24.588124
20190315,24.62574
20190326,24.280759
20190327,24.340747
20190426,24.290743
20190430,24.251017
20190502,24.165848
20190508,24.318248
20190515,24.482637
20190521,24.338165
20190524,24.373520000000006
20190528,24.328083
20190530,24.457802
20190620,24.322404
20190627,24.410657
20190628,24.434298
20190710,24.397237
20190712,24.363852
20190724,24.474559
20190801,24.493878
20190809,24.876028
20190813,25.025004
20190823,25.303937
20190904,25.577849
20190906,25.169648
20190911,24.958637
20190912,24.983262
20191003,25.317401
20191018,24.536616
20191024,24.437225
20171009,23.860318
20171018,24.429795
20171023,24.428524
20171218,24.58362
20171231,25.32358
20180108,24.668266
20180115,24.447395
20180119,23.917152
20180207,23.892908
20180208,24.007998
20180209,24.181144
20180213,23.867816
20180301,24.148427
20180306,24.171006
20180308,24.012853
20180314,23.877524
20180321,24.065602
20180323,23.847077
20180404,23.361893
20180413,23.32072
20180420,23.617476
20180423,23.770295
20180504,24.422141
20180508,24.932453
20180511,24.558928
20180524,25.046292
20180606,26.000823
20180621,25.981469
20180622,25.828726
20180704,24.915185
20180709,24.338806
20180712,24.281031
20180713,24.170147
20180719,24.079123000000006
20180726,23.897349
20180727,23.811657
20180730,23.795084
20180808,23.591532
20180814,24.529967000000006
20180815,24.167843
20180903,24.362872
20180907,24.606923
20180911,24.572504
20180914,24.056520000000006
20180919,23.968536
20180926,24.202059
20180928,23.988407
20181015,24.098059
20181023,24.723532
20181120,25.642169
20181126,26.019188
20181127,26.277774
20181203,25.963131
20181206,26.12426
20181214,25.840123
20181224,25.410649
20181228,25.010224
20190102,25.00304
20190116,24.168657
20190117,24.083239000000006
20190207,24.313911
20190214,24.73411
20190225,24.364723
20190305,24.623729
20190312,24.712151
20190325,24.379418
20190328,24.621184
20190331,24.710642
20190401,24.749837
20190402,24.461841
20190417,24.079061
20190429,24.154695
20190513,24.33351
20190520,24.439074
20190531,24.376009
20190611,24.467483
20190621,24.230895
20190705,24.260948000000006
20190711,24.465734
20190715,24.253999
20190719,24.201767
20190812,24.816675
20190820,25.34374
20190821,25.228318
20190829,25.666579
20190919,24.789661
20190920,24.846321
20191010,25.025674
20191029,24.420845
20191107,24.516503
20191023,24.473878
20191025,24.480917
20191104,24.459062
