Date,Adj Close
20161201,32.029388
20161214,33.003516999999995
20161230,32.576839
20170103,32.551276
20170113,32.134008
20170120,32.078389
20170201,32.650696999999994
20170306,32.956632
20170307,33.130424
20170308,32.957390999999994
20170324,34.059224
20170407,34.394399
20170419,34.03346
20161206,31.691424
20161226,32.088253
20161228,32.193113000000004
20170104,32.592645000000005
20170109,32.56948
20170110,32.119323
20170111,32.275312
20170116,32.429632
20170125,33.208633
20170209,32.352108
20170213,32.944274
20170317,33.519581
20170327,34.273083
20170411,34.647721000000004
20170510,34.815378
20170622,34.880666
20170705,35.836592
20170725,36.585345
20170804,36.579411
20170814,36.279111
20170815,36.533382
20170817,36.647931
20170818,36.525056
20170822,36.694593
20170825,36.80865900000001
20170904,36.549767
20170918,35.792763
20170919,35.854251
20170922,36.018715
20170508,34.539229
20170515,34.541027
20170525,34.502638
20170615,34.738701
20170628,35.123662
20170629,35.327115
20170630,35.30761
20170704,35.811549
20170710,35.80259
20170712,35.92979099999999
20170714,36.245631
20170913,36.045786
20170915,35.835863
20170920,35.822635
20171002,35.825575
20171013,35.274659
20171103,35.244617
20171108,35.670346
20171113,35.076179
20171116,34.75966
20171208,34.427809
20171228,35.297184
20180130,36.756697
20180212,35.33683
20180214,35.38382700000001
20180215,35.725468
20180222,35.81394
20180226,35.92667700000001
20180227,35.799344
20180305,35.425158
20180413,35.90314
20180530,33.14196
20180611,33.968336
20180629,35.130124
20180719,36.429493
20161202,31.722918
20161208,32.169463
20161215,32.671344
20161219,32.286441
20170117,32.130633
20170126,33.365705
20170207,32.724601
20170301,32.550835
20170303,32.783395
20170310,32.878565
20170404,34.480807
20170405,34.685999
20170420,33.992944
20170425,34.296069
20170509,34.571726
20170511,34.848399
20170530,34.567627
20170605,34.2963
20170606,34.606639
20170608,34.505918
20170609,34.485240999999995
20170612,34.498484999999995
20170707,35.786705
20170719,36.248208
20170726,36.658346
20170831,36.548316
20170907,36.219533
20170911,35.872492
20170926,35.839115
20171011,35.498664
20171117,34.835008
20171122,35.085636
20171127,34.998418
20171205,34.431028000000005
20171222,35.210102
20180105,35.98707299999999
20180111,35.68630200000001
20180112,35.61702899999999
20180123,36.108181
20180125,36.695451
20180202,36.730694
20180309,35.839788
20180320,35.526555
20180328,35.079545
20180403,34.371421999999995
20180404,34.855087
20180411,35.508933
20180424,35.6843
20180521,33.70967
20180528,33.406724
20180605,33.535734000000005
20180613,34.499927
20180615,34.809179
20180618,34.749551000000004
20180619,34.629002
20180620,34.550563000000004
20180621,34.787011
20180807,36.717167
20180813,36.071667
20180829,37.183289
20180905,36.502216
20180906,36.35361500000001
20180907,36.418795
20180911,36.491735
20180917,36.998093
20181008,35.867195
20181009,35.93536500000001
20181010,36.076867
20181017,35.932077
20181022,35.272778
20181101,32.790176
20181107,34.219529
20181115,31.708183
20181121,31.307494
20181205,31.246482
20181206,31.271678
20161216,32.629692
20161222,31.960329
20161229,32.328753000000006
20170102,32.521045
20170118,32.267161
20170203,32.624645
20170222,33.102977
20170316,33.139474
20170328,34.447925
20170331,34.409896
20170417,34.12086
20170421,34.230968
20170424,34.147791
20170427,34.477504
20170502,34.526628
20170503,34.727618
20170504,34.462621
20170512,34.605375
20170518,34.267517
20170602,34.136663
20170613,34.53451
20170621,34.974219
20170623,34.920386
20170626,34.920186
20170718,36.385915
20170721,36.277221
20170808,36.76688
20170828,36.804234
20170905,36.436991
20170912,36.061597
20170921,35.969099
20171031,35.403669
20171107,35.586179
20171109,35.606814
20171201,34.533966
20171207,34.372718
20171220,35.185222
20171227,35.137699
20171231,35.370642
20180118,36.175162
20180126,36.707535
20180216,35.968666
20180312,36.025712
20180315,35.789573
20180322,35.638199
20180323,35.486004
20180326,34.998002
20180418,36.005389
20180427,35.478046
20180430,35.37277
20180511,34.221489
20180514,34.300961
20180515,34.202141
20180523,33.669542
20180614,34.588095
20180626,34.840751000000004
20180710,36.691766
20180711,36.448622
20180725,36.647298
20180802,36.646844
20180806,36.673787
20180808,37.19856400000001
20180820,35.924118
20180904,36.845626
20180912,36.538737
20180918,36.827406
20180926,36.859645
20181002,37.13428
20181011,35.887592
20181105,33.822957
20181106,34.53505
20181114,31.854201
20181211,30.734931
20181217,30.664172
20181221,30.818751
20190109,32.201177
20190115,32.027412
20190116,32.145025
20190211,31.715434
20190212,31.674743
20190214,31.190426
20190221,31.627691
20190301,31.281989000000006
20190314,30.324263
20190320,30.823869
20190322,31.48545
20190326,31.114487
20190328,31.27863
20190412,32.309409
20190430,32.494992
20190503,32.206453
20190515,31.554822
20190522,31.430211
20190528,30.852607
20190607,31.254381
20190612,31.620434000000003
20190618,31.231296
20190619,31.359074
20190701,31.385412
20190709,31.605222
20190723,29.610071
20190730,29.557708
20190814,28.598524
20190820,28.733892
20190821,28.85674
20190906,30.920115000000006
20190924,31.5209
20190930,31.075317
20191016,31.383483
20191017,31.553088
20161209,32.733021
20161213,32.978872
20161227,32.049038
20161231,32.576839
20170124,32.724616
20170130,33.01025
20170202,32.598243
20170214,33.00221
20170217,32.829627
20170220,32.784318
20170223,32.896281
20170315,32.925077
20170330,34.487293
20170403,34.325916
20170418,34.076627
20170430,34.568624
20170531,34.352017
20170614,34.558038
20170720,36.178565
20170728,36.481909
20170803,36.509661
20170811,36.342519
20170821,36.592677
20170823,36.808726
20170906,36.158459
20170908,36.119457
20170914,35.815139
20170928,35.720917
20171004,36.01437
20171009,35.794044
20171010,35.667185
20171018,35.478502
20171020,35.557026
20171106,35.380568
20171123,35.071743
20171128,34.538911
20171129,34.518019
20171206,34.665402
20171213,34.694853
20171218,35.044034
20171221,35.191576
20180103,36.071781
20180104,35.99744099999999
20180131,36.602155
20180206,36.621174
20180221,35.86975800000001
20180223,36.11528
20180307,35.60632899999999
20180316,35.636152
20180405,35.286158
20180409,35.5673
20180410,35.506679
20180419,36.072614
20180425,35.371153
20180507,34.537208
20180601,33.197211
20180604,33.364027
20180608,33.684662
20180612,34.217495
20180625,34.767311
20180627,34.956415
20180703,34.892657
20180705,35.22307199999999
20180713,36.319132
20180716,36.158682
20180723,36.37506
20180731,36.757846
20180801,36.730497
20180809,37.074803
20180814,36.345502
20180824,36.907036
20180919,37.037007
20180920,36.922165
20180927,36.8203
20181025,34.268097999999995
20181026,34.429177
20181123,31.012319
20181128,29.930048
20181231,30.887558
20190108,31.708693
20190114,32.214049
20190123,32.385782
20190131,32.195527
20190205,32.269339
20190215,31.423848
20190306,30.799468
20190313,30.286823
20190401,31.529311
20190405,31.979255
20190416,32.441912
20190506,32.153017
20190524,31.13701
20190611,31.593896
20190624,31.587983
20190702,31.53605
20190704,31.501429
20190711,30.929405
20190729,29.263782
20190805,28.865399
20190823,29.151323
20190828,29.504338
20190831,30.392291
20190917,31.143453000000004
20191009,31.018537
20191011,31.25014
20191014,31.458845
20191015,31.465006
20191113,31.327026
20191115,31.289
20191130,32.033859
20191204,31.347266
20191231,32.457274
20200102,32.461716
20161205,31.549255
20161207,31.711877
20161221,31.909339000000006
20170105,32.798802
20170127,32.942716
20170208,32.332007
20170215,32.881365
20170216,32.764637
20170313,32.98185
20170314,33.007827
20170321,33.920927
20170322,33.907665
20170323,33.891940000000005
20170329,34.57313
20170406,34.565402
20170410,34.607036
20170505,34.335737
20170522,34.371835
20170523,34.3436
20170526,34.471343
20170529,34.716583
20170601,33.983898
20170607,34.44658
20170713,36.229407
20170809,36.745981
20170810,36.63953
20170824,36.738621
20170829,36.668029
20170830,36.605486
20170901,36.56203
20170927,35.834031
20170929,35.742676
20171006,35.805911
20171016,35.21532
20171017,35.157678000000004
20171027,35.064649
20171030,35.487271
20171110,35.508307
20171121,34.959702
20171130,34.559877
20171214,35.005779
20171215,35.063096
